Year,Month,Species,HTAP Sector, Emissions (megagrams) , Country 
2012,3,PM2_5,HTAP_8.2_Agriculture_livestock," 7,793.59 ",USA
2012,3,PM2_5,HTAP_8.3_Agriculture_crops," 44,443.91 ",USA
2012,3,PM2_5,HTAP_9_Fires," 115,258.52 ",USA
2012,3,PM2_5,USA_Total," 415,149.16 ",USA
2012,3,SO2,HTAP_2.1_Domestic_Aviation," 1,231.40 ",USA
2012,3,SO2,HTAP_3_Energy," 219,505.33 ",USA
2012,3,SO2,HTAP_4.1_Industry," 82,066.21 ",USA
2012,3,SO2,HTAP_4.2_Fugitive," 12,849.51 ",USA
2012,3,SO2,HTAP_4.3_Solvents, 41.62 ,USA
2012,3,SO2,HTAP_5.1_Road_Transport," 2,070.80 ",USA
2012,3,SO2,HTAP_5.2_Brake_and_Tyre_wear, -   ,USA
2012,3,SO2,HTAP_5.3_Domestic_shipping, 36.66 ,USA
2012,3,SO2,HTAP_5.4_Other_ground_transport, 31.67 ,USA
2012,3,SO2,HTAP_6_Residential," 17,078.25 ",USA
2012,3,SO2,HTAP_7_Waste," 2,220.01 ",USA
2012,3,SO2,HTAP_8.1_Agricultural_waste_burning, 640.33 ,USA
2012,3,SO2,HTAP_8.2_Agriculture_livestock, 0.56 ,USA
2012,3,SO2,HTAP_8.3_Agriculture_crops, 139.14 ,USA
2012,3,SO2,HTAP_9_Fires," 10,959.25 ",USA
2012,3,SO2,USA_Total," 348,870.73 ",USA
2012,3,VOC,HTAP_2.1_Domestic_Aviation," 4,416.84 ",USA
2012,3,VOC,HTAP_3_Energy," 2,625.75 ",USA
2012,3,VOC,HTAP_4.1_Industry," 43,677.88 ",USA
2012,3,VOC,HTAP_4.2_Fugitive," 289,958.74 ",USA
2012,3,VOC,HTAP_4.3_Solvents," 251,973.61 ",USA
2012,3,VOC,HTAP_5.1_Road_Transport," 144,956.78 ",USA
2012,3,VOC,HTAP_5.2_Brake_and_Tyre_wear, 106.74 ,USA
2012,3,VOC,HTAP_5.3_Domestic_shipping, 392.73 ,USA
2012,3,VOC,HTAP_5.4_Other_ground_transport," 2,450.26 ",USA
2012,3,VOC,HTAP_6_Residential," 127,631.82 ",USA
2012,3,VOC,HTAP_7_Waste," 16,549.71 ",USA
2012,3,VOC,HTAP_8.1_Agricultural_waste_burning," 5,196.50 ",USA
2012,3,VOC,HTAP_8.2_Agriculture_livestock," 8,265.99 ",USA
2012,3,VOC,HTAP_8.3_Agriculture_crops, 20.19 ,USA
2012,3,VOC,HTAP_9_Fires," 291,400.08 ",USA
2012,3,VOC,USA_Total," 1,189,623.62 ",USA
2012,4,CO,HTAP_2.1_Domestic_Aviation," 38,710.97 ",USA
2012,4,CO,HTAP_3_Energy," 49,052.64 ",USA
2012,4,CO,HTAP_4.1_Industry," 161,891.06 ",USA
2012,4,CO,HTAP_4.2_Fugitive," 74,410.05 ",USA
2012,4,CO,HTAP_4.3_Solvents, 45.23 ,USA
2012,4,CO,HTAP_5.1_Road_Transport," 1,778,632.16 ",USA
2012,4,CO,HTAP_5.2_Brake_and_Tyre_wear, -   ,USA
2012,4,CO,HTAP_5.3_Domestic_shipping," 1,466.54 ",USA
2012,4,CO,HTAP_5.4_Other_ground_transport," 7,169.47 ",USA
2012,4,CO,HTAP_6_Residential," 1,061,435.01 ",USA
2012,4,CO,HTAP_7_Waste," 99,489.48 ",USA
2012,4,CO,HTAP_8.1_Agricultural_waste_burning," 19,670.08 ",USA
2012,4,CO,HTAP_8.2_Agriculture_livestock, 10.81 ,USA
2012,4,CO,HTAP_8.3_Agriculture_crops, 477.37 ,USA
2012,4,CO,HTAP_9_Fires," 485,378.81 ",USA
2012,4,CO,USA_Total," 3,777,839.67 ",USA
2012,4,EC,HTAP_2.1_Domestic_Aviation, 253.90 ,USA
2012,4,EC,HTAP_3_Energy, 611.12 ,USA
2012,4,EC,HTAP_4.1_Industry," 1,160.60 ",USA
2012,4,EC,HTAP_4.2_Fugitive, 163.81 ,USA
2012,4,EC,HTAP_4.3_Solvents, 0.03 ,USA
2012,4,EC,HTAP_5.1_Road_Transport," 6,957.08 ",USA
2012,4,EC,HTAP_5.2_Brake_and_Tyre_wear, 131.05 ,USA
2012,4,EC,HTAP_5.3_Domestic_shipping, 212.13 ,USA
2012,4,EC,HTAP_5.4_Other_ground_transport," 1,085.51 ",USA
2012,4,EC,HTAP_6_Residential," 6,947.53 ",USA
2012,4,EC,HTAP_7_Waste," 1,620.98 ",USA
2012,4,EC,HTAP_8.1_Agricultural_waste_burning, 195.98 ,USA
2012,4,EC,HTAP_8.2_Agriculture_livestock, 619.53 ,USA
2012,4,EC,HTAP_8.3_Agriculture_crops, 15.08 ,USA
2012,4,EC,HTAP_9_Fires," 1,500.62 ",USA
2012,4,EC,USA_Total," 21,474.95 ",USA
2012,4,NH3,HTAP_2.1_Domestic_Aviation, -   ,USA
2012,4,NH3,HTAP_3_Energy," 1,778.58 ",USA
2012,4,NH3,HTAP_4.1_Industry," 5,576.80 ",USA
2012,4,NH3,HTAP_4.2_Fugitive, 165.30 ,USA
2012,4,NH3,HTAP_4.3_Solvents, 0.00 ,USA
2012,4,NH3,HTAP_5.1_Road_Transport," 9,505.73 ",USA
2012,4,NH3,HTAP_5.2_Brake_and_Tyre_wear, -   ,USA
2012,4,NH3,HTAP_5.3_Domestic_shipping, 5.29 ,USA
2012,4,NH3,HTAP_5.4_Other_ground_transport, 22.25 ,USA
2012,4,NH3,HTAP_6_Residential," 4,818.11 ",USA
2012,4,NH3,HTAP_7_Waste," 1,595.45 ",USA
2012,4,NH3,HTAP_8.1_Agricultural_waste_burning," 3,780.17 ",USA
2012,4,NH3,HTAP_8.2_Agriculture_livestock," 144,944.16 ",USA
2012,4,NH3,HTAP_8.3_Agriculture_crops, -   ,USA
2012,4,NH3,HTAP_9_Fires," 7,896.58 ",USA
2012,4,NH3,USA_Total," 180,088.43 ",USA
2012,4,NOX,HTAP_2.1_Domestic_Aviation," 9,581.60 ",USA
2012,4,NOX,HTAP_3_Energy," 110,056.86 ",USA
2012,4,NOX,HTAP_4.1_Industry," 121,623.46 ",USA
2012,4,NOX,HTAP_4.2_Fugitive," 66,346.28 ",USA
2012,4,NOX,HTAP_4.3_Solvents, 13.57 ,USA
2012,4,NOX,HTAP_5.1_Road_Transport," 438,344.31 ",USA
2012,4,NOX,HTAP_5.2_Brake_and_Tyre_wear, -   ,USA
2012,4,NOX,HTAP_5.3_Domestic_shipping," 10,236.51 ",USA
2012,4,NOX,HTAP_5.4_Other_ground_transport," 44,625.32 ",USA
2012,4,NOX,HTAP_6_Residential," 145,519.56 ",USA
2012,4,NOX,HTAP_7_Waste," 6,070.10 ",USA
2012,4,NOX,HTAP_8.1_Agricultural_waste_burning, 822.77 ,USA
2012,4,NOX,HTAP_8.2_Agriculture_livestock, 5.84 ,USA
2012,4,NOX,HTAP_8.3_Agriculture_crops, 32.89 ,USA
2012,4,NOX,HTAP_9_Fires," 8,980.58 ",USA
2012,4,NOX,USA_Total," 962,259.67 ",USA
2012,4,OC,HTAP_2.1_Domestic_Aviation, 139.24 ,USA
2012,4,OC,HTAP_3_Energy," 1,377.97 ",USA
2012,4,OC,HTAP_4.1_Industry," 10,535.25 ",USA
2012,4,OC,HTAP_4.2_Fugitive, 667.61 ,USA
2012,4,OC,HTAP_4.3_Solvents, 29.88 ,USA
2012,4,OC,HTAP_5.1_Road_Transport," 9,642.54 ",USA
2012,4,OC,HTAP_5.2_Brake_and_Tyre_wear, 337.53 ,USA
2012,4,OC,HTAP_5.3_Domestic_shipping, 48.30 ,USA
2012,4,OC,HTAP_5.4_Other_ground_transport, 247.17 ,USA
2012,4,OC,HTAP_6_Residential," 17,189.94 ",USA
2012,4,OC,HTAP_7_Waste," 5,803.47 ",USA
2012,4,OC,HTAP_8.1_Agricultural_waste_burning, 697.99 ,USA
2012,4,OC,HTAP_8.2_Agriculture_livestock," 3,821.57 ",USA
2012,4,OC,HTAP_8.3_Agriculture_crops," 1,290.41 ",USA
2012,4,OC,HTAP_9_Fires," 21,797.35 ",USA
2012,4,OC,USA_Total," 73,626.22 ",USA
2012,4,PM10,HTAP_2.1_Domestic_Aviation, 848.58 ,USA
2012,4,PM10,HTAP_3_Energy," 14,375.88 ",USA
2012,4,PM10,HTAP_4.1_Industry," 163,753.07 ",USA
2012,4,PM10,HTAP_4.2_Fugitive," 3,231.84 ",USA
2012,4,PM10,HTAP_4.3_Solvents, 62.89 ,USA
2012,4,PM10,HTAP_5.1_Road_Transport," 802,086.03 ",USA
2012,4,PM10,HTAP_5.2_Brake_and_Tyre_wear," 9,261.45 ",USA
2012,4,PM10,HTAP_5.3_Domestic_shipping, 283.91 ,USA
2012,4,PM10,HTAP_5.4_Other_ground_transport," 1,454.32 ",USA
2012,4,PM10,HTAP_6_Residential," 39,392.86 ",USA
2012,4,PM10,HTAP_7_Waste," 17,184.16 ",USA
2012,4,PM10,HTAP_8.1_Agricultural_waste_burning," 2,904.19 ",USA
2012,4,PM10,HTAP_8.2_Agriculture_livestock," 63,070.83 ",USA
2012,4,PM10,HTAP_8.3_Agriculture_crops," 209,798.40 ",USA
2012,4,PM10,HTAP_9_Fires," 54,104.70 ",USA
2012,4,PM10,USA_Total," 1,381,813.13 ",USA
2012,4,PM2_5,HTAP_2.1_Domestic_Aviation, 737.30 ,USA
2012,4,PM2_5,HTAP_3_Energy," 11,121.44 ",USA
2012,4,PM2_5,HTAP_4.1_Industry," 48,274.84 ",USA
2012,4,PM2_5,HTAP_4.2_Fugitive," 2,982.73 ",USA
2012,4,PM2_5,HTAP_4.3_Solvents, 50.18 ,USA
2012,4,PM2_5,HTAP_5.1_Road_Transport," 105,806.12 ",USA
2012,4,PM2_5,HTAP_5.2_Brake_and_Tyre_wear," 1,542.74 ",USA
2012,4,PM2_5,HTAP_5.3_Domestic_shipping, 275.07 ,USA
2012,4,PM2_5,HTAP_5.4_Other_ground_transport," 1,407.56 ",USA
2012,4,PM2_5,HTAP_6_Residential," 37,869.66 ",USA
2012,4,PM2_5,HTAP_7_Waste," 15,374.44 ",USA
2012,4,PM2_5,HTAP_8.1_Agricultural_waste_burning," 1,798.02 ",USA
2012,4,PM2_5,HTAP_8.2_Agriculture_livestock," 12,006.42 ",USA
2012,4,PM2_5,HTAP_8.3_Agriculture_crops," 41,854.76 ",USA
2012,4,PM2_5,HTAP_9_Fires," 46,499.13 ",USA
2012,4,PM2_5,USA_Total," 327,600.42 ",USA
2012,4,SO2,HTAP_2.1_Domestic_Aviation," 1,215.48 ",USA
2012,4,SO2,HTAP_3_Energy," 206,257.30 ",USA
2012,4,SO2,HTAP_4.1_Industry," 78,564.05 ",USA
2012,4,SO2,HTAP_4.2_Fugitive," 12,382.93 ",USA
2012,4,SO2,HTAP_4.3_Solvents, 40.18 ,USA
2012,4,SO2,HTAP_5.1_Road_Transport," 2,011.92 ",USA
2012,4,SO2,HTAP_5.2_Brake_and_Tyre_wear, -   ,USA
2012,4,SO2,HTAP_5.3_Domestic_shipping, 36.34 ,USA
2012,4,SO2,HTAP_5.4_Other_ground_transport, 30.93 ,USA
2012,4,SO2,HTAP_6_Residential," 15,665.44 ",USA
2012,4,SO2,HTAP_7_Waste," 1,870.97 ",USA
2012,4,SO2,HTAP_8.1_Agricultural_waste_burning, 280.32 ,USA
2012,4,SO2,HTAP_8.2_Agriculture_livestock, 0.42 ,USA
2012,4,SO2,HTAP_8.3_Agriculture_crops, 134.65 ,USA
2012,4,SO2,HTAP_9_Fires," 4,296.40 ",USA
2012,4,SO2,USA_Total," 322,787.35 ",USA
2012,4,VOC,HTAP_2.1_Domestic_Aviation," 4,360.93 ",USA
2012,4,VOC,HTAP_3_Energy," 2,650.49 ",USA
2012,4,VOC,HTAP_4.1_Industry," 42,256.67 ",USA
2012,4,VOC,HTAP_4.2_Fugitive," 276,405.26 ",USA
2012,4,VOC,HTAP_4.3_Solvents," 243,835.03 ",USA
2012,4,VOC,HTAP_5.1_Road_Transport," 141,667.85 ",USA
2012,4,VOC,HTAP_5.2_Brake_and_Tyre_wear, 99.81 ,USA
2012,4,VOC,HTAP_5.3_Domestic_shipping, 400.91 ,USA
2012,4,VOC,HTAP_5.4_Other_ground_transport," 2,391.21 ",USA
2012,4,VOC,HTAP_6_Residential," 123,890.16 ",USA
2012,4,VOC,HTAP_7_Waste," 13,265.25 ",USA
2012,4,VOC,HTAP_8.1_Agricultural_waste_burning," 2,793.72 ",USA
2012,4,VOC,HTAP_8.2_Agriculture_livestock," 12,939.89 ",USA
2012,4,VOC,HTAP_8.3_Agriculture_crops, 19.54 ,USA
2012,4,VOC,HTAP_9_Fires," 118,693.02 ",USA
2012,4,VOC,USA_Total," 985,669.74 ",USA
2012,5,CO,HTAP_2.1_Domestic_Aviation," 41,015.46 ",USA
2012,5,CO,HTAP_3_Energy," 53,184.93 ",USA
2012,5,CO,HTAP_4.1_Industry," 167,668.20 ",USA
2012,5,CO,HTAP_4.2_Fugitive," 77,358.64 ",USA
2012,5,CO,HTAP_4.3_Solvents, 46.79 ,USA
2012,5,CO,HTAP_5.1_Road_Transport," 1,895,623.51 ",USA
2012,5,CO,HTAP_5.2_Brake_and_Tyre_wear, -   ,USA
2012,5,CO,HTAP_5.3_Domestic_shipping," 1,647.89 ",USA
2012,5,CO,HTAP_5.4_Other_ground_transport," 7,545.68 ",USA
2012,5,CO,HTAP_6_Residential," 1,001,603.27 ",USA
2012,5,CO,HTAP_7_Waste," 80,121.69 ",USA
2012,5,CO,HTAP_8.1_Agricultural_waste_burning," 14,681.75 ",USA
2012,5,CO,HTAP_8.2_Agriculture_livestock, 12.71 ,USA
2012,5,CO,HTAP_8.3_Agriculture_crops, 493.28 ,USA
2012,5,CO,HTAP_9_Fires," 667,014.02 ",USA
2012,5,CO,USA_Total," 4,008,017.84 ",USA
2012,5,EC,HTAP_2.1_Domestic_Aviation, 269.01 ,USA
2012,5,EC,HTAP_3_Energy, 714.46 ,USA
2012,5,EC,HTAP_4.1_Industry," 1,208.24 ",USA
2012,5,EC,HTAP_4.2_Fugitive, 170.12 ,USA
2012,5,EC,HTAP_4.3_Solvents, 0.03 ,USA
2012,5,EC,HTAP_5.1_Road_Transport," 7,699.14 ",USA
2012,5,EC,HTAP_5.2_Brake_and_Tyre_wear, 143.92 ,USA
2012,5,EC,HTAP_5.3_Domestic_shipping, 236.70 ,USA
2012,5,EC,HTAP_5.4_Other_ground_transport," 1,141.92 ",USA
2012,5,EC,HTAP_6_Residential," 7,633.62 ",USA
2012,5,EC,HTAP_7_Waste," 1,403.02 ",USA
2012,5,EC,HTAP_8.1_Agricultural_waste_burning, 155.20 ,USA
2012,5,EC,HTAP_8.2_Agriculture_livestock," 1,053.63 ",USA
2012,5,EC,HTAP_8.3_Agriculture_crops, 15.82 ,USA
2012,5,EC,HTAP_9_Fires," 1,865.04 ",USA
2012,5,EC,USA_Total," 23,709.86 ",USA
2012,5,NH3,HTAP_2.1_Domestic_Aviation, -   ,USA
2012,5,NH3,HTAP_3_Energy," 2,031.90 ",USA
2012,5,NH3,HTAP_4.1_Industry," 5,797.86 ",USA
2012,5,NH3,HTAP_4.2_Fugitive, 171.19 ,USA
2012,5,NH3,HTAP_4.3_Solvents, 0.01 ,USA
2012,5,NH3,HTAP_5.1_Road_Transport," 10,310.70 ",USA
2012,5,NH3,HTAP_5.2_Brake_and_Tyre_wear, -   ,USA
2012,5,NH3,HTAP_5.3_Domestic_shipping, 5.91 ,USA
2012,5,NH3,HTAP_5.4_Other_ground_transport, 23.42 ,USA
2012,5,NH3,HTAP_6_Residential," 4,409.21 ",USA
2012,5,NH3,HTAP_7_Waste," 1,650.14 ",USA
2012,5,NH3,HTAP_8.1_Agricultural_waste_burning," 3,036.86 ",USA
2012,5,NH3,HTAP_8.2_Agriculture_livestock," 239,296.63 ",USA
2012,5,NH3,HTAP_8.3_Agriculture_crops, -   ,USA
2012,5,NH3,HTAP_9_Fires," 10,904.03 ",USA
2012,5,NH3,USA_Total," 277,637.85 ",USA
2012,5,NOX,HTAP_2.1_Domestic_Aviation," 10,152.12 ",USA
2012,5,NOX,HTAP_3_Energy," 131,426.08 ",USA
2012,5,NOX,HTAP_4.1_Industry," 126,471.64 ",USA
2012,5,NOX,HTAP_4.2_Fugitive," 70,063.13 ",USA
2012,5,NOX,HTAP_4.3_Solvents, 16.47 ,USA
2012,5,NOX,HTAP_5.1_Road_Transport," 463,429.60 ",USA
2012,5,NOX,HTAP_5.2_Brake_and_Tyre_wear, -   ,USA
2012,5,NOX,HTAP_5.3_Domestic_shipping," 11,463.40 ",USA
2012,5,NOX,HTAP_5.4_Other_ground_transport," 46,940.16 ",USA
2012,5,NOX,HTAP_6_Residential," 167,472.20 ",USA
2012,5,NOX,HTAP_7_Waste," 5,668.91 ",USA
2012,5,NOX,HTAP_8.1_Agricultural_waste_burning, 654.96 ,USA
2012,5,NOX,HTAP_8.2_Agriculture_livestock, 6.22 ,USA
2012,5,NOX,HTAP_8.3_Agriculture_crops, 33.99 ,USA
2012,5,NOX,HTAP_9_Fires," 8,622.28 ",USA
2012,5,NOX,USA_Total," 1,042,421.16 ",USA
2012,5,OC,HTAP_2.1_Domestic_Aviation, 147.53 ,USA
2012,5,OC,HTAP_3_Energy," 1,652.59 ",USA
2012,5,OC,HTAP_4.1_Industry," 10,945.96 ",USA
2012,5,OC,HTAP_4.2_Fugitive, 696.67 ,USA
2012,5,OC,HTAP_4.3_Solvents, 30.91 ,USA
2012,5,OC,HTAP_5.1_Road_Transport," 10,162.27 ",USA
2012,5,OC,HTAP_5.2_Brake_and_Tyre_wear, 371.02 ,USA
2012,5,OC,HTAP_5.3_Domestic_shipping, 53.90 ,USA
2012,5,OC,HTAP_5.4_Other_ground_transport, 260.01 ,USA
2012,5,OC,HTAP_6_Residential," 10,403.71 ",USA
2012,5,OC,HTAP_7_Waste," 5,028.25 ",USA
2012,5,OC,HTAP_8.1_Agricultural_waste_burning, 552.74 ,USA
2012,5,OC,HTAP_8.2_Agriculture_livestock," 6,499.36 ",USA
2012,5,OC,HTAP_8.3_Agriculture_crops," 1,369.48 ",USA
2012,5,OC,HTAP_9_Fires," 27,090.79 ",USA
2012,5,OC,USA_Total," 75,265.18 ",USA
2012,5,PM10,HTAP_2.1_Domestic_Aviation, 899.10 ,USA
2012,5,PM10,HTAP_3_Energy," 16,964.31 ",USA
2012,5,PM10,HTAP_4.1_Industry," 173,000.07 ",USA
2012,5,PM10,HTAP_4.2_Fugitive," 3,380.29 ",USA
2012,5,PM10,HTAP_4.3_Solvents, 65.04 ,USA
2012,5,PM10,HTAP_5.1_Road_Transport," 823,968.18 ",USA
2012,5,PM10,HTAP_5.2_Brake_and_Tyre_wear," 10,169.56 ",USA
2012,5,PM10,HTAP_5.3_Domestic_shipping, 316.78 ,USA
2012,5,PM10,HTAP_5.4_Other_ground_transport," 1,529.88 ",USA
2012,5,PM10,HTAP_6_Residential," 27,843.84 ",USA
2012,5,PM10,HTAP_7_Waste," 15,099.54 ",USA
2012,5,PM10,HTAP_8.1_Agricultural_waste_burning," 2,198.84 ",USA
2012,5,PM10,HTAP_8.2_Agriculture_livestock," 107,703.67 ",USA
2012,5,PM10,HTAP_8.3_Agriculture_crops," 222,658.21 ",USA
2012,5,PM10,HTAP_9_Fires," 68,350.49 ",USA
2012,5,PM10,USA_Total," 1,474,147.79 ",USA
2012,5,PM2_5,HTAP_2.1_Domestic_Aviation, 781.19 ,USA
2012,5,PM2_5,HTAP_3_Energy," 13,014.87 ",USA
2012,5,PM2_5,HTAP_4.1_Industry," 50,488.16 ",USA
2012,5,PM2_5,HTAP_4.2_Fugitive," 3,121.44 ",USA
2012,5,PM2_5,HTAP_4.3_Solvents, 51.91 ,USA
2012,5,PM2_5,HTAP_5.1_Road_Transport," 109,513.62 ",USA
2012,5,PM2_5,HTAP_5.2_Brake_and_Tyre_wear," 1,701.15 ",USA
2012,5,PM2_5,HTAP_5.3_Domestic_shipping, 306.92 ,USA
2012,5,PM2_5,HTAP_5.4_Other_ground_transport," 1,480.70 ",USA
2012,5,PM2_5,HTAP_6_Residential," 26,223.67 ",USA
2012,5,PM2_5,HTAP_7_Waste," 13,392.67 ",USA
2012,5,PM2_5,HTAP_8.1_Agricultural_waste_burning," 1,423.84 ",USA
2012,5,PM2_5,HTAP_8.2_Agriculture_livestock," 20,419.19 ",USA
2012,5,PM2_5,HTAP_8.3_Agriculture_crops," 44,420.37 ",USA
2012,5,PM2_5,HTAP_9_Fires," 57,791.33 ",USA
2012,5,PM2_5,USA_Total," 344,131.04 ",USA
2012,5,SO2,HTAP_2.1_Domestic_Aviation," 1,287.86 ",USA
2012,5,SO2,HTAP_3_Energy," 245,648.02 ",USA
2012,5,SO2,HTAP_4.1_Industry," 83,029.25 ",USA
2012,5,SO2,HTAP_4.2_Fugitive," 12,837.02 ",USA
2012,5,SO2,HTAP_4.3_Solvents, 41.63 ,USA
2012,5,SO2,HTAP_5.1_Road_Transport," 2,206.87 ",USA
2012,5,SO2,HTAP_5.2_Brake_and_Tyre_wear, -   ,USA
2012,5,SO2,HTAP_5.3_Domestic_shipping, 39.06 ,USA
2012,5,SO2,HTAP_5.4_Other_ground_transport, 32.57 ,USA
2012,5,SO2,HTAP_6_Residential," 15,928.70 ",USA
2012,5,SO2,HTAP_7_Waste," 1,804.28 ",USA
2012,5,SO2,HTAP_8.1_Agricultural_waste_burning, 230.41 ,USA
2012,5,SO2,HTAP_8.2_Agriculture_livestock, 0.47 ,USA
2012,5,SO2,HTAP_8.3_Agriculture_crops, 139.14 ,USA
2012,5,SO2,HTAP_9_Fires," 4,769.36 ",USA
2012,5,SO2,USA_Total," 367,994.62 ",USA
2012,5,VOC,HTAP_2.1_Domestic_Aviation," 4,620.56 ",USA
2012,5,VOC,HTAP_3_Energy," 2,995.89 ",USA
2012,5,VOC,HTAP_4.1_Industry," 43,722.03 ",USA
2012,5,VOC,HTAP_4.2_Fugitive," 290,739.16 ",USA
2012,5,VOC,HTAP_4.3_Solvents," 251,963.26 ",USA
2012,5,VOC,HTAP_5.1_Road_Transport," 153,687.77 ",USA
2012,5,VOC,HTAP_5.2_Brake_and_Tyre_wear, 111.02 ,USA
2012,5,VOC,HTAP_5.3_Domestic_shipping, 443.68 ,USA
2012,5,VOC,HTAP_5.4_Other_ground_transport," 2,513.81 ",USA
2012,5,VOC,HTAP_6_Residential," 112,639.25 ",USA
2012,5,VOC,HTAP_7_Waste," 12,090.53 ",USA
2012,5,VOC,HTAP_8.1_Agricultural_waste_burning," 2,159.43 ",USA
2012,5,VOC,HTAP_8.2_Agriculture_livestock," 21,136.25 ",USA
2012,5,VOC,HTAP_8.3_Agriculture_crops, 20.19 ,USA
2012,5,VOC,HTAP_9_Fires," 158,521.26 ",USA
2012,5,VOC,USA_Total," 1,057,364.10 ",USA
2012,6,CO,HTAP_2.1_Domestic_Aviation," 40,483.50 ",USA
2012,6,CO,HTAP_3_Energy," 62,786.24 ",USA
2012,6,CO,HTAP_4.1_Industry," 161,926.53 ",USA
2012,6,CO,HTAP_4.2_Fugitive," 75,276.71 ",USA
2012,6,CO,HTAP_4.3_Solvents, 45.25 ,USA
2012,6,CO,HTAP_5.1_Road_Transport," 2,042,882.51 ",USA
2012,6,CO,HTAP_5.2_Brake_and_Tyre_wear, -   ,USA
2012,6,CO,HTAP_5.3_Domestic_shipping," 1,706.06 ",USA
2012,6,CO,HTAP_5.4_Other_ground_transport," 7,368.59 ",USA
2012,6,CO,HTAP_6_Residential," 1,456,488.60 ",USA
2012,6,CO,HTAP_7_Waste," 80,780.85 ",USA
2012,6,CO,HTAP_8.1_Agricultural_waste_burning," 18,689.60 ",USA
2012,6,CO,HTAP_8.2_Agriculture_livestock, 12.62 ,USA
2012,6,CO,HTAP_8.3_Agriculture_crops, 477.37 ,USA
2012,6,CO,HTAP_9_Fires," 746,111.20 ",USA
2012,6,CO,USA_Total," 4,695,035.65 ",USA
2012,6,EC,HTAP_2.1_Domestic_Aviation, 265.52 ,USA
2012,6,EC,HTAP_3_Energy, 781.47 ,USA
2012,6,EC,HTAP_4.1_Industry," 1,172.31 ",USA
2012,6,EC,HTAP_4.2_Fugitive, 164.83 ,USA
2012,6,EC,HTAP_4.3_Solvents, 0.03 ,USA
2012,6,EC,HTAP_5.1_Road_Transport," 7,667.74 ",USA
2012,6,EC,HTAP_5.2_Brake_and_Tyre_wear, 146.52 ,USA
2012,6,EC,HTAP_5.3_Domestic_shipping, 244.33 ,USA
2012,6,EC,HTAP_5.4_Other_ground_transport," 1,114.85 ",USA
2012,6,EC,HTAP_6_Residential," 8,463.33 ",USA
2012,6,EC,HTAP_7_Waste," 1,400.09 ",USA
2012,6,EC,HTAP_8.1_Agricultural_waste_burning, 187.06 ,USA
2012,6,EC,HTAP_8.2_Agriculture_livestock," 1,372.72 ",USA
2012,6,EC,HTAP_8.3_Agriculture_crops, 18.42 ,USA
2012,6,EC,HTAP_9_Fires," 2,196.06 ",USA
2012,6,EC,USA_Total," 25,195.28 ",USA
2012,6,NH3,HTAP_2.1_Domestic_Aviation, -   ,USA
2012,6,NH3,HTAP_3_Energy," 2,215.25 ",USA
2012,6,NH3,HTAP_4.1_Industry," 5,654.49 ",USA
2012,6,NH3,HTAP_4.2_Fugitive, 165.75 ,USA
2012,6,NH3,HTAP_4.3_Solvents, 0.00 ,USA
2012,6,NH3,HTAP_5.1_Road_Transport," 10,531.23 ",USA
2012,6,NH3,HTAP_5.2_Brake_and_Tyre_wear, -   ,USA
2012,6,NH3,HTAP_5.3_Domestic_shipping, 6.10 ,USA
2012,6,NH3,HTAP_5.4_Other_ground_transport, 22.87 ,USA
2012,6,NH3,HTAP_6_Residential," 1,470.77 ",USA
2012,6,NH3,HTAP_7_Waste," 1,599.38 ",USA
2012,6,NH3,HTAP_8.1_Agricultural_waste_burning," 3,577.37 ",USA
2012,6,NH3,HTAP_8.2_Agriculture_livestock," 327,599.06 ",USA
2012,6,NH3,HTAP_8.3_Agriculture_crops, -   ,USA
2012,6,NH3,HTAP_9_Fires," 12,254.67 ",USA
2012,6,NH3,USA_Total," 365,096.95 ",USA
2012,6,NOX,HTAP_2.1_Domestic_Aviation," 10,020.70 ",USA
2012,6,NOX,HTAP_3_Energy," 144,963.57 ",USA
2012,6,NOX,HTAP_4.1_Industry," 123,400.99 ",USA
2012,6,NOX,HTAP_4.2_Fugitive," 68,786.36 ",USA
2012,6,NOX,HTAP_4.3_Solvents, 16.73 ,USA
2012,6,NOX,HTAP_5.1_Road_Transport," 465,695.22 ",USA
2012,6,NOX,HTAP_5.2_Brake_and_Tyre_wear, -   ,USA
2012,6,NOX,HTAP_5.3_Domestic_shipping," 11,855.48 ",USA
2012,6,NOX,HTAP_5.4_Other_ground_transport," 45,825.56 ",USA
2012,6,NOX,HTAP_6_Residential," 172,569.94 ",USA
2012,6,NOX,HTAP_7_Waste," 5,575.69 ",USA
2012,6,NOX,HTAP_8.1_Agricultural_waste_burning, 822.08 ,USA
2012,6,NOX,HTAP_8.2_Agriculture_livestock, 6.84 ,USA
2012,6,NOX,HTAP_8.3_Agriculture_crops, 32.89 ,USA
2012,6,NOX,HTAP_9_Fires," 12,858.49 ",USA
2012,6,NOX,USA_Total," 1,062,430.54 ",USA
2012,6,OC,HTAP_2.1_Domestic_Aviation, 145.62 ,USA
2012,6,OC,HTAP_3_Energy," 1,828.78 ",USA
2012,6,OC,HTAP_4.1_Industry," 10,747.03 ",USA
2012,6,OC,HTAP_4.2_Fugitive, 676.79 ,USA
2012,6,OC,HTAP_4.3_Solvents, 29.94 ,USA
2012,6,OC,HTAP_5.1_Road_Transport," 10,008.46 ",USA
2012,6,OC,HTAP_5.2_Brake_and_Tyre_wear, 377.39 ,USA
