cou_abb,reg_abb,fuel,CON_COMB,PP_EX_WB,PP_EX_OTH,PP_NEW,PP_IGCC,DOM,TRA_RD,TRA_OT,TRA_OTS,IN_BO,IN_OC
NETH,WHOL,DNG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
NETH,WHOL,FWD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
NETH,WHOL,OS2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
NETH,WHOL,BLIQ,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
NETH,WHOL,WSFNR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
NETH,WHOL,WSFR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
NETH,WHOL,GAS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
NETH,WHOL,HF,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
NETH,WHOL,H2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
NETH,WHOL,MD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
NETH,WHOL,GSL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
NETH,WHOL,LPG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
NETH,WHOL,SUM,0.8,0.15,0.8,0.8,0,1,0,0.4,0,0.8,4.4
POLA,WHOL,BC1,0.3,n.a,0.3,0.3,n.a,0.3,n.a,n.a,n.a,0.3,0.3
POLA,WHOL,BC2,0.3,n.a,0.3,0.3,n.a,0.3,n.a,n.a,n.a,0.3,0.3
POLA,WHOL,HC1,0.05,0.05,0.05,0.05,n.a,0.1,n.a,0.1,n.a,0.05,0.5
POLA,WHOL,HC2,0.05,0.05,0.05,0.05,n.a,0.1,n.a,0.1,n.a,0.05,0.05
POLA,WHOL,HC3,0.05,0.05,0.05,0.05,n.a,0.1,n.a,0.1,n.a,0.05,0.05
POLA,WHOL,DC,0.05,n.a,0.05,0.05,n.a,0.1,n.a,0.1,n.a,0.05,0.95
POLA,WHOL,OS1,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
POLA,WHOL,ARD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
POLA,WHOL,BGS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
POLA,WHOL,BIOG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
POLA,WHOL,BMG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
POLA,WHOL,CHCOA,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
POLA,WHOL,DNG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
POLA,WHOL,FWD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
POLA,WHOL,OS2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
POLA,WHOL,BLIQ,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
POLA,WHOL,WSFNR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
POLA,WHOL,WSFR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
POLA,WHOL,GAS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
POLA,WHOL,HF,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
POLA,WHOL,H2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
POLA,WHOL,MD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
POLA,WHOL,GSL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
POLA,WHOL,LPG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
POLA,WHOL,SUM,0.8,0.15,0.8,0.8,0,1,0,0.4,0,0.8,2.15
PORT,WHOL,BC1,0.3,n.a,0.3,0.3,n.a,0.3,n.a,n.a,n.a,0.3,0.3
PORT,WHOL,BC2,0.3,n.a,0.3,0.3,n.a,0.3,n.a,n.a,n.a,0.3,0.3
PORT,WHOL,HC1,0.05,0.05,0.05,0.05,n.a,0.1,n.a,0.1,n.a,0.05,0.05
PORT,WHOL,HC2,0.05,0.05,0.05,0.05,n.a,0.1,n.a,0.1,n.a,0.05,0.05
PORT,WHOL,HC3,0.05,0.05,0.05,0.05,n.a,0.1,n.a,0.1,n.a,0.05,0.05
PORT,WHOL,DC,0.05,n.a,0.05,0.05,n.a,0.1,n.a,0.1,n.a,0.05,0.95
PORT,WHOL,OS1,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
PORT,WHOL,ARD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
PORT,WHOL,BGS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
PORT,WHOL,BIOG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
PORT,WHOL,BMG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
PORT,WHOL,CHCOA,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
PORT,WHOL,DNG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
PORT,WHOL,FWD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
PORT,WHOL,OS2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
PORT,WHOL,BLIQ,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
PORT,WHOL,WSFNR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
PORT,WHOL,WSFR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
PORT,WHOL,GAS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
PORT,WHOL,HF,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
PORT,WHOL,H2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
PORT,WHOL,MD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
PORT,WHOL,GSL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
PORT,WHOL,LPG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
PORT,WHOL,SUM,0.8,0.15,0.8,0.8,0,1,0,0.4,0,0.8,1.7
ROMA,WHOL,BC1,0.3,n.a,0.3,0.3,n.a,0.3,n.a,n.a,n.a,0.3,0.3
ROMA,WHOL,BC2,0.3,n.a,0.3,0.3,n.a,0.3,n.a,n.a,n.a,0.3,0.3
ROMA,WHOL,HC1,0.05,0.05,0.05,0.05,n.a,0.1,n.a,0.1,n.a,0.05,0.05
ROMA,WHOL,HC2,0.05,0.05,0.05,0.05,n.a,0.1,n.a,0.1,n.a,0.05,0.05
ROMA,WHOL,HC3,0.05,0.05,0.05,0.05,n.a,0.1,n.a,0.1,n.a,0.05,0.05
ROMA,WHOL,DC,0.05,n.a,0.05,0.05,n.a,0.1,n.a,0.1,n.a,0.05,0.95
ROMA,WHOL,OS1,0,n.a,0,0,n.a,0,n.a,n.a,n.a,0,0
ROMA,WHOL,ARD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
ROMA,WHOL,BGS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
ROMA,WHOL,BIOG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
ROMA,WHOL,BMG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
ROMA,WHOL,CHCOA,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
ROMA,WHOL,DNG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
ROMA,WHOL,FWD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
ROMA,WHOL,OS2,0,n.a,0,0,n.a,0,n.a,n.a,n.a,0,0
ROMA,WHOL,BLIQ,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
ROMA,WHOL,WSFNR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
ROMA,WHOL,WSFR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
ROMA,WHOL,GAS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
ROMA,WHOL,HF,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
ROMA,WHOL,H2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
ROMA,WHOL,MD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
ROMA,WHOL,GSL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
ROMA,WHOL,LPG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
ROMA,WHOL,SUM,0.8,0.15,0.8,0.8,0,1,0,0.4,0,0.8,1.7
SKRE,WHOL,BC1,0.3,n.a,0.3,0.3,n.a,0.3,n.a,n.a,n.a,0.3,0.3
SKRE,WHOL,BC2,0.3,n.a,0.3,0.3,n.a,0.3,n.a,n.a,n.a,0.3,0.3
SKRE,WHOL,HC1,0.05,0.05,0.05,0.05,n.a,0.1,n.a,0.1,n.a,0.05,0.93
SKRE,WHOL,HC2,0.05,0.05,0.05,0.05,n.a,0.1,n.a,0.1,n.a,0.05,0.05
SKRE,WHOL,HC3,0.05,0.05,0.05,0.05,n.a,0.1,n.a,0.1,n.a,0.05,0.05
SKRE,WHOL,DC,0.05,n.a,0.05,0.05,n.a,0.1,n.a,0.1,n.a,0.05,0.95
SKRE,WHOL,OS1,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SKRE,WHOL,ARD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SKRE,WHOL,BGS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SKRE,WHOL,BIOG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SKRE,WHOL,BMG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SKRE,WHOL,CHCOA,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SKRE,WHOL,DNG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SKRE,WHOL,FWD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SKRE,WHOL,OS2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SKRE,WHOL,BLIQ,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SKRE,WHOL,WSFNR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SKRE,WHOL,WSFR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SKRE,WHOL,GAS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SKRE,WHOL,HF,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SKRE,WHOL,H2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SKRE,WHOL,MD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SKRE,WHOL,GSL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SKRE,WHOL,LPG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SKRE,WHOL,SUM,0.8,0.15,0.8,0.8,0,1,0,0.4,0,0.8,2.58
SLOV,WHOL,BC1,0.22,n.a,0.15,0.15,n.a,0.22,n.a,n.a,n.a,0.22,0.22
SLOV,WHOL,BC2,0.22,n.a,0.2,0.2,n.a,0.22,n.a,n.a,n.a,0.22,0.22
SLOV,WHOL,HC1,0.05,0.05,0.05,0.05,n.a,0.1,n.a,0.1,n.a,0.05,0.05
SLOV,WHOL,HC2,0.05,0.05,0.05,0.05,n.a,0.1,n.a,0.1,n.a,0.05,0.05
SLOV,WHOL,HC3,0.05,0.05,0.05,0.05,n.a,0.1,n.a,0.1,n.a,0.05,0.05
SLOV,WHOL,DC,0.05,n.a,0.05,0.05,n.a,0.1,n.a,0.1,n.a,0.05,0.95
SLOV,WHOL,OS1,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SLOV,WHOL,ARD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SLOV,WHOL,BGS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SLOV,WHOL,BIOG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SLOV,WHOL,BMG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SLOV,WHOL,CHCOA,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SLOV,WHOL,DNG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SLOV,WHOL,FWD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SLOV,WHOL,OS2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SLOV,WHOL,BLIQ,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SLOV,WHOL,WSFNR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SLOV,WHOL,WSFR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SLOV,WHOL,GAS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SLOV,WHOL,HF,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SLOV,WHOL,H2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SLOV,WHOL,MD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SLOV,WHOL,GSL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SLOV,WHOL,LPG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SLOV,WHOL,SUM,0.64,0.15,0.55,0.55,0,0.84,0,0.4,0,0.64,1.54
SPAI,WHOL,BC1,0.3,n.a,0.33,0.33,n.a,0.3,n.a,n.a,n.a,0.3,0.3
SPAI,WHOL,BC2,0.3,n.a,0.3,0.3,n.a,0.3,n.a,n.a,n.a,0.3,0.3
SPAI,WHOL,HC1,0.05,0.05,0.05,0.05,n.a,0.1,n.a,0.1,n.a,0.05,0.05
SPAI,WHOL,HC2,0.05,0.05,0.05,0.05,n.a,0.1,n.a,0.1,n.a,0.05,0.05
SPAI,WHOL,HC3,0.05,0.05,0.05,0.05,n.a,0.1,n.a,0.1,n.a,0.05,0.05
SPAI,WHOL,DC,0.05,n.a,0.05,0.05,n.a,0.1,n.a,0.1,n.a,0.05,0.95
SPAI,WHOL,OS1,0,n.a,0,0,n.a,0,n.a,n.a,n.a,0,0
SPAI,WHOL,ARD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SPAI,WHOL,BGS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SPAI,WHOL,BIOG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SPAI,WHOL,BMG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SPAI,WHOL,CHCOA,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SPAI,WHOL,DNG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SPAI,WHOL,FWD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SPAI,WHOL,OS2,0,n.a,0,0,n.a,0,n.a,n.a,n.a,0,0
SPAI,WHOL,BLIQ,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SPAI,WHOL,WSFNR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SPAI,WHOL,WSFR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SPAI,WHOL,GAS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SPAI,WHOL,HF,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SPAI,WHOL,H2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SPAI,WHOL,MD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SPAI,WHOL,GSL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SPAI,WHOL,LPG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SPAI,WHOL,SUM,0.8,0.15,0.83,0.83,0,1,0,0.4,0,0.8,1.7
SWED,WHOL,BC1,0.3,n.a,0.3,0.3,n.a,0.3,n.a,n.a,n.a,0.3,0.3
SWED,WHOL,BC2,0.3,n.a,0.3,0.3,n.a,0.3,n.a,n.a,n.a,0.3,0.3
SWED,WHOL,HC1,0.05,0.05,0.05,0.05,n.a,0.1,n.a,0.1,n.a,0.05,0.5
SWED,WHOL,HC2,0.05,0.05,0.05,0.05,n.a,0.1,n.a,0.1,n.a,0.05,0.05
SWED,WHOL,HC3,0.05,0.05,0.05,0.05,n.a,0.1,n.a,0.1,n.a,0.05,0.05
SWED,WHOL,DC,0.05,n.a,0.05,0.05,n.a,0.1,n.a,0.1,n.a,0.05,0.95
SWED,WHOL,OS1,0,n.a,0,0,n.a,0,n.a,n.a,n.a,0,0
SWED,WHOL,ARD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SWED,WHOL,BGS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SWED,WHOL,BIOG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SWED,WHOL,BMG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SWED,WHOL,CHCOA,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SWED,WHOL,DNG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SWED,WHOL,FWD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SWED,WHOL,OS2,0,n.a,0,0,n.a,0,n.a,n.a,n.a,0,0
SWED,WHOL,BLIQ,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SWED,WHOL,WSFNR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SWED,WHOL,WSFR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SWED,WHOL,GAS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SWED,WHOL,HF,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SWED,WHOL,H2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SWED,WHOL,MD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SWED,WHOL,GSL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SWED,WHOL,LPG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
SWED,WHOL,SUM,0.8,0.15,0.8,0.8,0,1,0,0.4,0,0.8,2.15
UNKI,WHOL,BC1,0.3,n.a,0.3,0.3,n.a,0.3,n.a,n.a,n.a,0.3,0.3
UNKI,WHOL,BC2,0.3,n.a,0.3,0.3,n.a,0.3,n.a,n.a,n.a,0.3,0.3
UNKI,WHOL,HC1,0.05,0.05,0.05,0.05,n.a,0.1,n.a,0.1,n.a,0.05,0.05
UNKI,WHOL,HC2,0.05,0.05,0.05,0.05,n.a,0.1,n.a,0.1,n.a,0.05,0.05
UNKI,WHOL,HC3,0.05,0.05,0.05,0.05,n.a,0.1,n.a,0.1,n.a,0.05,0.05
UNKI,WHOL,DC,0.05,n.a,0.05,0.05,n.a,0.1,n.a,0.1,n.a,0.05,0.99
UNKI,WHOL,OS1,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
UNKI,WHOL,ARD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
UNKI,WHOL,BGS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
UNKI,WHOL,BIOG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
UNKI,WHOL,BMG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
UNKI,WHOL,CHCOA,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
UNKI,WHOL,DNG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
UNKI,WHOL,FWD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
UNKI,WHOL,OS2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
UNKI,WHOL,BLIQ,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
UNKI,WHOL,WSFNR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
UNKI,WHOL,WSFR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
UNKI,WHOL,GAS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
UNKI,WHOL,HF,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
UNKI,WHOL,H2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
UNKI,WHOL,MD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
UNKI,WHOL,GSL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
UNKI,WHOL,LPG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
UNKI,WHOL,SUM,0.8,0.15,0.8,0.8,0,1,0,0.4,0,0.8,1.74
