Sulfur Content,,,,,,,,,,,,,
Pollutant: SO2,,,,,,,,,,,,,
Scenario: ECLIPSE_V5a_CLE_base (ID: ECLIPSE_V5a_CLE_base),,,,,,,,,,,,,
Region: India (all GAINS Regions),,,,,,,,,,,,,
UserID: zig,,,,,,,,,,,,,
Unit: [%],,,,,,,,,,,,,
cou_abb,reg_abb,fuel,CON_COMB,PP_EX_WB,PP_EX_OTH,PP_NEW,PP_IGCC,DOM,TRA_RD,TRA_OT,TRA_OTS,IN_BO,IN_OC
INDI,TAMI,FWD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,TAMI,OS2,0.03,n.a,0.03,0.03,n.a,0.06,n.a,n.a,n.a,0.03,0.03
INDI,TAMI,BLIQ,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,TAMI,WSFNR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,TAMI,WSFR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,TAMI,GAS,0.1,n.a,0.002,0.002,n.a,0.002,0.002,0.002,n.a,0.002,0.002
INDI,TAMI,HF,3.8,n.a,3.8,3.8,n.a,3.8,n.a,3.8,3.8,3.8,3.8
INDI,TAMI,H2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,TAMI,MD,0.5,n.a,0.5,0.5,n.a,0.5,0.5,0.5,0.5,0.5,0.5
INDI,TAMI,GSL,0.2,n.a,0.2,0.2,n.a,0.2,0.2,0.2,n.a,0.2,0.2
INDI,TAMI,LPG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,TAMI,SUM,8.89,1.6,8.882,8.882,0,8.832,0.702,7.752,4.3,8.792,8.792
INDI,UTPR,BC1,1,n.a,1,1,n.a,1,n.a,1,n.a,1,1
INDI,UTPR,BC2,1,n.a,1,1,n.a,1,n.a,n.a,n.a,1,1
INDI,UTPR,HC1,0.5,0.6,0.6,0.6,n.a,0.5,n.a,0.5,n.a,0.5,0.5
INDI,UTPR,HC2,0.5,0.5,0.5,0.5,n.a,0.5,n.a,0.5,n.a,0.5,0.5
INDI,UTPR,HC3,0.5,0.5,0.5,0.5,n.a,0.5,n.a,0.5,n.a,0.5,0.5
INDI,UTPR,DC,0.75,n.a,0.75,0.75,n.a,0.75,n.a,0.75,n.a,0.75,0.75
INDI,UTPR,OS1,0.01,n.a,0,0,n.a,0.02,n.a,n.a,n.a,0.01,0.01
INDI,UTPR,ARD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,UTPR,BGS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,UTPR,BIOG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,UTPR,BMG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,UTPR,CHCOA,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,UTPR,DNG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,UTPR,FWD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,UTPR,OS2,0.03,n.a,0.03,0.03,n.a,0.07,n.a,n.a,n.a,0.03,0.03
INDI,UTPR,BLIQ,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,UTPR,WSFNR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,UTPR,WSFR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,UTPR,GAS,0.1,n.a,0.002,0.002,n.a,0.002,0.002,0.002,n.a,0.002,0.002
INDI,UTPR,HF,3.8,n.a,3.8,3.8,n.a,3.8,n.a,3.8,3.8,3.8,3.8
INDI,UTPR,H2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,UTPR,MD,0.5,n.a,0.5,0.5,n.a,0.5,0.5,0.5,0.5,0.5,0.5
INDI,UTPR,GSL,0.2,n.a,0.2,0.2,n.a,0.2,0.2,0.2,n.a,0.2,0.2
INDI,UTPR,LPG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,UTPR,SUM,8.89,1.6,8.882,8.882,0,8.842,0.702,7.752,4.3,8.792,8.792
INDI,UTAN,BC1,1,n.a,1,1,n.a,1,n.a,1,n.a,1,1
INDI,UTAN,BC2,1,n.a,1,1,n.a,1,n.a,n.a,n.a,1,1
INDI,UTAN,HC1,0.5,0.6,0.6,0.6,n.a,0.5,n.a,0.5,n.a,0.5,0.5
INDI,UTAN,HC2,0.5,0.5,0.5,0.5,n.a,0.5,n.a,0.5,n.a,0.5,0.5
INDI,UTAN,HC3,0.5,0.5,0.5,0.5,n.a,0.5,n.a,0.5,n.a,0.5,0.5
INDI,UTAN,DC,0.75,n.a,0.75,0.75,n.a,0.75,n.a,0.75,n.a,0.75,0.75
INDI,UTAN,OS1,0.01,n.a,0,0,n.a,0.02,n.a,n.a,n.a,0.01,0.01
INDI,UTAN,ARD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,UTAN,BGS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,UTAN,BIOG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,UTAN,BMG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,UTAN,CHCOA,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,UTAN,DNG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,UTAN,FWD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,UTAN,OS2,0.03,n.a,0.03,0.03,n.a,0.07,n.a,n.a,n.a,0.03,0.03
INDI,UTAN,BLIQ,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,UTAN,WSFNR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,UTAN,WSFR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,UTAN,GAS,0.1,n.a,0.002,0.002,n.a,0.002,0.002,0.002,n.a,0.002,0.002
INDI,UTAN,HF,3.8,n.a,3.8,3.8,n.a,3.8,n.a,3.8,3.8,3.8,3.8
INDI,UTAN,H2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,UTAN,MD,0.5,n.a,0.5,0.5,n.a,0.5,0.5,0.5,0.5,0.5,0.5
INDI,UTAN,GSL,0.2,n.a,0.2,0.2,n.a,0.2,0.2,0.2,n.a,0.2,0.2
INDI,UTAN,LPG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,UTAN,SUM,8.89,1.6,8.882,8.882,0,8.842,0.702,7.752,4.3,8.792,8.792
INDI,BENG,BC1,1,n.a,1,1,n.a,1,n.a,1,n.a,1,1
INDI,BENG,BC2,1,n.a,1,1,n.a,1,n.a,n.a,n.a,1,1
INDI,BENG,HC1,0.5,0.6,0.6,0.6,n.a,0.5,n.a,0.5,n.a,0.5,0.5
INDI,BENG,HC2,0.5,0.5,0.5,0.5,n.a,0.5,n.a,0.5,n.a,0.5,0.5
INDI,BENG,HC3,0.5,0.5,0.5,0.5,n.a,0.5,n.a,0.5,n.a,0.5,0.5
INDI,BENG,DC,0.75,n.a,0.75,0.75,n.a,0.75,n.a,0.75,n.a,0.75,0.75
INDI,BENG,OS1,0.01,n.a,0.01,0.01,n.a,0.02,n.a,n.a,n.a,0.01,0.01
INDI,BENG,ARD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,BENG,BGS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,BENG,BIOG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,BENG,BMG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,BENG,CHCOA,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,BENG,DNG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,BENG,FWD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,BENG,OS2,0.03,n.a,0.03,0.03,n.a,0.07,n.a,n.a,n.a,0.03,0.03
INDI,BENG,BLIQ,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,BENG,WSFNR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,BENG,WSFR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,BENG,GAS,0.1,n.a,0.002,0.002,n.a,0.002,0.002,0.002,n.a,0.002,0.002
INDI,BENG,HF,3.8,n.a,3.8,3.8,n.a,3.8,n.a,3.8,3.8,3.8,3.8
INDI,BENG,H2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,BENG,MD,0.5,n.a,0.5,0.5,n.a,0.5,0.5,0.5,0.5,0.5,0.5
INDI,BENG,GSL,0.2,n.a,0.2,0.2,n.a,0.2,0.2,0.2,n.a,0.2,0.2
INDI,BENG,LPG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a
INDI,BENG,SUM,8.89,1.6,8.892,8.892,0,8.842,0.702,7.752,4.3,8.792,8.792
 , ,ALL SUM,204.47,36.8,204.366,204.366,0,203.026,16.146,178.296,98.9,202.216,202.216
 ,,,,,,,,,,,,,
Scenario Definition,,,,,,,,,,,,,
cou_abb,reg_abb,Emission Vector,Control Strategy,AGR,ENE,FGAS,MOB,PROC,VOCP,,,,
INDI,ANPR,current_D,INDI_cle_Ev5a,FAO12_2050_E,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,WEO12_CP_E,,,,
INDI,ASSA,current_D,INDI_cle_Ev5a,FAO12_2050_E,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,WEO12_CP_E,,,,
INDI,BIHA,current_D,INDI_cle_Ev5a,FAO12_2050_E,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,WEO12_CP_E,,,,
INDI,CHHA,current_D,INDI_cle_Ev5a,FAO12_2050_E,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,WEO12_CP_E,,,,
INDI,DELH,current_D,INDI_DELH_cle_Ev5a,FAO12_2050_E,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,WEO12_CP_E,,,,
INDI,GOA,current_D,INDI_cle_Ev5a,FAO12_2050_E,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,WEO12_CP_E,,,,
INDI,GUJA,current_D,INDI_cle_Ev5a,FAO12_2050_E,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,WEO12_CP_E,,,,
INDI,HARY,current_D,INDI_cle_Ev5a,FAO12_2050_E,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,WEO12_CP_E,,,,
INDI,HIPR,current_D,INDI_cle_Ev5a,FAO12_2050_E,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,WEO12_CP_E,,,,
INDI,WHIM,current_D,INDI_cle_Ev5a,FAO12_2050_E,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,WEO12_CP_E,,,,
INDI,JHAR,current_D,INDI_cle_Ev5a,FAO12_2050_E,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,WEO12_CP_E,,,,
INDI,KARN,current_D,INDI_cle_Ev5a,FAO12_2050_E,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,WEO12_CP_E,,,,
INDI,KERA,current_D,INDI_cle_Ev5a,FAO12_2050_E,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,WEO12_CP_E,,,,
INDI,MAPR,current_D,INDI_cle_Ev5a,FAO12_2050_E,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,WEO12_CP_E,,,,
INDI,MAHA,current_D,INDI_cle_Ev5a,FAO12_2050_E,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,WEO12_CP_E,,,,
INDI,EHIM,current_D,INDI_cle_Ev5a,FAO12_2050_E,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,WEO12_CP_E,,,,
INDI,ORIS,current_D,INDI_cle_Ev5a,FAO12_2050_E,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,WEO12_CP_E,,,,
INDI,PUNJ,current_D,INDI_cle_Ev5a,FAO12_2050_E,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,WEO12_CP_E,,,,
INDI,RAJA,current_D,INDI_cle_Ev5a,FAO12_2050_E,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,WEO12_CP_E,,,,
INDI,TAMI,current_D,INDI_cle_Ev5a,FAO12_2050_E,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,WEO12_CP_E,,,,
INDI,UTPR,current_D,INDI_cle_Ev5a,FAO12_2050_E,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,WEO12_CP_E,,,,
INDI,UTAN,current_D,INDI_cle_Ev5a,FAO12_2050_E,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,WEO12_CP_E,,,,
INDI,BENG,current_D,INDI_cle_Ev5a,FAO12_2050_E,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,ETP_6DS_r,WEO12_CP_E,,,,
