em,sector,year,proxy_file,proxybackup_file
OC,ETRN,1979,OC_1979_ETRN,population_1979
OC,ETRN,1980,OC_1980_ETRN,population_1980
OC,ETRN,1981,OC_1981_ETRN,population_1981
OC,ETRN,1982,OC_1982_ETRN,population_1982
OC,ETRN,1983,OC_1983_ETRN,population_1983
OC,ETRN,1984,OC_1984_ETRN,population_1984
OC,ETRN,1985,OC_1985_ETRN,population_1985
OC,ETRN,1986,OC_1986_ETRN,population_1986
OC,ETRN,1987,OC_1987_ETRN,population_1987
OC,ETRN,1988,OC_1988_ETRN,population_1988
OC,ETRN,1989,OC_1989_ETRN,population_1989
OC,ETRN,1990,OC_1990_ETRN,population_1990
OC,ETRN,1991,OC_1991_ETRN,population_1991
OC,ETRN,1992,OC_1992_ETRN,population_1992
OC,ETRN,1993,OC_1993_ETRN,population_1993
OC,ETRN,1994,OC_1994_ETRN,population_1994
OC,ETRN,1995,OC_1995_ETRN,population_1995
OC,ETRN,1996,OC_1996_ETRN,population_1996
OC,ETRN,1997,OC_1997_ETRN,population_1997
OC,ETRN,1998,OC_1998_ETRN,population_1998
OC,ETRN,1999,OC_1999_ETRN,population_1999
OC,ETRN,2000,OC_2000_ETRN,population_2000
OC,ETRN,2001,OC_2001_ETRN,population_2001
OC,ETRN,2002,OC_2002_ETRN,population_2002
OC,ETRN,2003,OC_2003_ETRN,population_2003
OC,ETRN,2004,OC_2004_ETRN,population_2004
OC,ETRN,2005,OC_2005_ETRN,population_2005
OC,ETRN,2006,OC_2006_ETRN,population_2006
OC,ETRN,2007,OC_2007_ETRN,population_2007
OC,ETRN,2008,OC_2008_ETRN,population_2008
OC,ETRN,2009,OC_2009_ETRN,population_2009
OC,ETRN,2010,OC_2010_ETRN,population_2010
OC,ETRN,2011,OC_2011_ETRN,population_2011
OC,ETRN,2012,OC_2012_ETRN,population_2012
OC,ETRN,2013,OC_2013_ETRN,population_2013
OC,ETRN,2014,OC_2014_ETRN,population_2014
OC,ETRN,2015,OC_2015_ETRN,population_2015
CH4,ETRN,1750,CH4_1970_ETRN,population_1750
CH4,ETRN,1751,CH4_1970_ETRN,population_1751
CH4,ETRN,1752,CH4_1970_ETRN,population_1752
CH4,ETRN,1753,CH4_1970_ETRN,population_1753
CH4,ETRN,1754,CH4_1970_ETRN,population_1754
CH4,ETRN,1755,CH4_1970_ETRN,population_1755
CH4,ETRN,1756,CH4_1970_ETRN,population_1756
CH4,ETRN,1757,CH4_1970_ETRN,population_1757
CH4,ETRN,1758,CH4_1970_ETRN,population_1758
CH4,ETRN,1759,CH4_1970_ETRN,population_1759
CH4,ETRN,1760,CH4_1970_ETRN,population_1760
CH4,ETRN,1761,CH4_1970_ETRN,population_1761
CH4,ETRN,1762,CH4_1970_ETRN,population_1762
CH4,ETRN,1763,CH4_1970_ETRN,population_1763
CH4,ETRN,1764,CH4_1970_ETRN,population_1764
CH4,ETRN,1765,CH4_1970_ETRN,population_1765
CH4,ETRN,1766,CH4_1970_ETRN,population_1766
CH4,ETRN,1767,CH4_1970_ETRN,population_1767
CH4,ETRN,1768,CH4_1970_ETRN,population_1768
CH4,ETRN,1769,CH4_1970_ETRN,population_1769
CH4,ETRN,1770,CH4_1970_ETRN,population_1770
CH4,ETRN,1771,CH4_1970_ETRN,population_1771
CH4,ETRN,1772,CH4_1970_ETRN,population_1772
CH4,ETRN,1773,CH4_1970_ETRN,population_1773
CH4,ETRN,1774,CH4_1970_ETRN,population_1774
CH4,ETRN,1775,CH4_1970_ETRN,population_1775
CH4,ETRN,1776,CH4_1970_ETRN,population_1776
CH4,ETRN,1777,CH4_1970_ETRN,population_1777
CH4,ETRN,1778,CH4_1970_ETRN,population_1778
CH4,ETRN,1779,CH4_1970_ETRN,population_1779
CH4,ETRN,1780,CH4_1970_ETRN,population_1780
CH4,ETRN,1781,CH4_1970_ETRN,population_1781
CH4,ETRN,1782,CH4_1970_ETRN,population_1782
CH4,ETRN,1783,CH4_1970_ETRN,population_1783
CH4,ETRN,1784,CH4_1970_ETRN,population_1784
CH4,ETRN,1785,CH4_1970_ETRN,population_1785
CH4,ETRN,1786,CH4_1970_ETRN,population_1786
CH4,ETRN,1787,CH4_1970_ETRN,population_1787
CH4,ETRN,1788,CH4_1970_ETRN,population_1788
CH4,ETRN,1789,CH4_1970_ETRN,population_1789
CH4,ETRN,1790,CH4_1970_ETRN,population_1790
CH4,ETRN,1791,CH4_1970_ETRN,population_1791
CH4,ETRN,1792,CH4_1970_ETRN,population_1792
CH4,ETRN,1793,CH4_1970_ETRN,population_1793
CH4,ETRN,1794,CH4_1970_ETRN,population_1794
CH4,ETRN,1795,CH4_1970_ETRN,population_1795
CH4,ETRN,1796,CH4_1970_ETRN,population_1796
CH4,ETRN,1797,CH4_1970_ETRN,population_1797
CH4,ETRN,1798,CH4_1970_ETRN,population_1798
CH4,ETRN,1799,CH4_1970_ETRN,population_1799
CH4,ETRN,1800,CH4_1970_ETRN,population_1800
CH4,ETRN,1801,CH4_1970_ETRN,population_1801
CH4,ETRN,1802,CH4_1970_ETRN,population_1802
CH4,ETRN,1803,CH4_1970_ETRN,population_1803
CH4,ETRN,1804,CH4_1970_ETRN,population_1804
CH4,ETRN,1805,CH4_1970_ETRN,population_1805
CH4,ETRN,1806,CH4_1970_ETRN,population_1806
CH4,ETRN,1807,CH4_1970_ETRN,population_1807
CH4,ETRN,1808,CH4_1970_ETRN,population_1808
CH4,ETRN,1809,CH4_1970_ETRN,population_1809
CH4,ETRN,1810,CH4_1970_ETRN,population_1810
CH4,ETRN,1811,CH4_1970_ETRN,population_1811
CH4,ETRN,1812,CH4_1970_ETRN,population_1812
CH4,ETRN,1813,CH4_1970_ETRN,population_1813
CH4,ETRN,1814,CH4_1970_ETRN,population_1814
CH4,ETRN,1815,CH4_1970_ETRN,population_1815
CH4,ETRN,1816,CH4_1970_ETRN,population_1816
CH4,ETRN,1817,CH4_1970_ETRN,population_1817
CH4,ETRN,1818,CH4_1970_ETRN,population_1818
CH4,ETRN,1819,CH4_1970_ETRN,population_1819
CH4,ETRN,1820,CH4_1970_ETRN,population_1820
CH4,ETRN,1821,CH4_1970_ETRN,population_1821
CH4,ETRN,1822,CH4_1970_ETRN,population_1822
CH4,ETRN,1823,CH4_1970_ETRN,population_1823
CH4,ETRN,1824,CH4_1970_ETRN,population_1824
CH4,ETRN,1825,CH4_1970_ETRN,population_1825
CH4,ETRN,1826,CH4_1970_ETRN,population_1826
CH4,ETRN,1827,CH4_1970_ETRN,population_1827
CH4,ETRN,1828,CH4_1970_ETRN,population_1828
CH4,ETRN,1829,CH4_1970_ETRN,population_1829
CH4,ETRN,1830,CH4_1970_ETRN,population_1830
CH4,ETRN,1831,CH4_1970_ETRN,population_1831
CH4,ETRN,1832,CH4_1970_ETRN,population_1832
CH4,ETRN,1833,CH4_1970_ETRN,population_1833
CH4,ETRN,1834,CH4_1970_ETRN,population_1834
CH4,ETRN,1835,CH4_1970_ETRN,population_1835
CH4,ETRN,1836,CH4_1970_ETRN,population_1836
CH4,ETRN,1837,CH4_1970_ETRN,population_1837
CH4,ETRN,1838,CH4_1970_ETRN,population_1838
CH4,ETRN,1839,CH4_1970_ETRN,population_1839
CH4,ETRN,1840,CH4_1970_ETRN,population_1840
CH4,ETRN,1841,CH4_1970_ETRN,population_1841
CH4,ETRN,1842,CH4_1970_ETRN,population_1842
CH4,ETRN,1843,CH4_1970_ETRN,population_1843
CH4,ETRN,1844,CH4_1970_ETRN,population_1844
CH4,ETRN,1845,CH4_1970_ETRN,population_1845
CH4,ETRN,1846,CH4_1970_ETRN,population_1846
CH4,ETRN,1847,CH4_1970_ETRN,population_1847
CH4,ETRN,1848,CH4_1970_ETRN,population_1848
CH4,ETRN,1849,CH4_1970_ETRN,population_1849
CH4,ETRN,1850,CH4_1970_ETRN,population_1850
CH4,ETRN,1851,CH4_1970_ETRN,population_1851
CH4,ETRN,1852,CH4_1970_ETRN,population_1852
CH4,ETRN,1853,CH4_1970_ETRN,population_1853
CH4,ETRN,1854,CH4_1970_ETRN,population_1854
CH4,ETRN,1855,CH4_1970_ETRN,population_1855
CH4,ETRN,1856,CH4_1970_ETRN,population_1856
CH4,ETRN,1857,CH4_1970_ETRN,population_1857
CH4,ETRN,1858,CH4_1970_ETRN,population_1858
CH4,ETRN,1859,CH4_1970_ETRN,population_1859
CH4,ETRN,1860,CH4_1970_ETRN,population_1860
CH4,ETRN,1861,CH4_1970_ETRN,population_1861
CH4,ETRN,1862,CH4_1970_ETRN,population_1862
CH4,ETRN,1863,CH4_1970_ETRN,population_1863
CH4,ETRN,1864,CH4_1970_ETRN,population_1864
CH4,ETRN,1865,CH4_1970_ETRN,population_1865
CH4,ETRN,1866,CH4_1970_ETRN,population_1866
CH4,ETRN,1867,CH4_1970_ETRN,population_1867
CH4,ETRN,1868,CH4_1970_ETRN,population_1868
CH4,ETRN,1869,CH4_1970_ETRN,population_1869
CH4,ETRN,1870,CH4_1970_ETRN,population_1870
CH4,ETRN,1871,CH4_1970_ETRN,population_1871
CH4,ETRN,1872,CH4_1970_ETRN,population_1872
CH4,ETRN,1873,CH4_1970_ETRN,population_1873
CH4,ETRN,1874,CH4_1970_ETRN,population_1874
CH4,ETRN,1875,CH4_1970_ETRN,population_1875
CH4,ETRN,1876,CH4_1970_ETRN,population_1876
CH4,ETRN,1877,CH4_1970_ETRN,population_1877
CH4,ETRN,1878,CH4_1970_ETRN,population_1878
CH4,ETRN,1879,CH4_1970_ETRN,population_1879
CH4,ETRN,1880,CH4_1970_ETRN,population_1880
CH4,ETRN,1881,CH4_1970_ETRN,population_1881
CH4,ETRN,1882,CH4_1970_ETRN,population_1882
CH4,ETRN,1883,CH4_1970_ETRN,population_1883
CH4,ETRN,1884,CH4_1970_ETRN,population_1884
CH4,ETRN,1885,CH4_1970_ETRN,population_1885
CH4,ETRN,1886,CH4_1970_ETRN,population_1886
CH4,ETRN,1887,CH4_1970_ETRN,population_1887
CH4,ETRN,1888,CH4_1970_ETRN,population_1888
CH4,ETRN,1889,CH4_1970_ETRN,population_1889
CH4,ETRN,1890,CH4_1970_ETRN,population_1890
CH4,ETRN,1891,CH4_1970_ETRN,population_1891
CH4,ETRN,1892,CH4_1970_ETRN,population_1892
CH4,ETRN,1893,CH4_1970_ETRN,population_1893
CH4,ETRN,1894,CH4_1970_ETRN,population_1894
CH4,ETRN,1895,CH4_1970_ETRN,population_1895
CH4,ETRN,1896,CH4_1970_ETRN,population_1896
CH4,ETRN,1897,CH4_1970_ETRN,population_1897
CH4,ETRN,1898,CH4_1970_ETRN,population_1898
CH4,ETRN,1899,CH4_1970_ETRN,population_1899
CH4,ETRN,1900,CH4_1970_ETRN,population_1900
CH4,ETRN,1901,CH4_1970_ETRN,population_1901
CH4,ETRN,1902,CH4_1970_ETRN,population_1902
CH4,ETRN,1903,CH4_1970_ETRN,population_1903
CH4,ETRN,1904,CH4_1970_ETRN,population_1904
CH4,ETRN,1905,CH4_1970_ETRN,population_1905
CH4,ETRN,1906,CH4_1970_ETRN,population_1906
CH4,ETRN,1907,CH4_1970_ETRN,population_1907
CH4,ETRN,1908,CH4_1970_ETRN,population_1908
CH4,ETRN,1909,CH4_1970_ETRN,population_1909
CH4,ETRN,1910,CH4_1970_ETRN,population_1910
CH4,ETRN,1911,CH4_1970_ETRN,population_1911
CH4,ETRN,1912,CH4_1970_ETRN,population_1912
CH4,ETRN,1913,CH4_1970_ETRN,population_1913
CH4,ETRN,1914,CH4_1970_ETRN,population_1914
CH4,ETRN,1915,CH4_1970_ETRN,population_1915
CH4,ETRN,1916,CH4_1970_ETRN,population_1916
CH4,ETRN,1917,CH4_1970_ETRN,population_1917
CH4,ETRN,1918,CH4_1970_ETRN,population_1918
CH4,ETRN,1919,CH4_1970_ETRN,population_1919
CH4,ETRN,1920,CH4_1970_ETRN,population_1920
CH4,ETRN,1921,CH4_1970_ETRN,population_1921
CH4,ETRN,1922,CH4_1970_ETRN,population_1922
CH4,ETRN,1923,CH4_1970_ETRN,population_1923
CH4,ETRN,1924,CH4_1970_ETRN,population_1924
CH4,ETRN,1925,CH4_1970_ETRN,population_1925
CH4,ETRN,1926,CH4_1970_ETRN,population_1926
CH4,ETRN,1927,CH4_1970_ETRN,population_1927
CH4,ETRN,1928,CH4_1970_ETRN,population_1928
CH4,ETRN,1929,CH4_1970_ETRN,population_1929
CH4,ETRN,1930,CH4_1970_ETRN,population_1930
CH4,ETRN,1931,CH4_1970_ETRN,population_1931
CH4,ETRN,1932,CH4_1970_ETRN,population_1932
CH4,ETRN,1933,CH4_1970_ETRN,population_1933
CH4,ETRN,1934,CH4_1970_ETRN,population_1934
CH4,ETRN,1935,CH4_1970_ETRN,population_1935
CH4,ETRN,1936,CH4_1970_ETRN,population_1936
CH4,ETRN,1937,CH4_1970_ETRN,population_1937
CH4,ETRN,1938,CH4_1970_ETRN,population_1938
CH4,ETRN,1939,CH4_1970_ETRN,population_1939
CH4,ETRN,1940,CH4_1970_ETRN,population_1940
CH4,ETRN,1941,CH4_1970_ETRN,population_1941
CH4,ETRN,1942,CH4_1970_ETRN,population_1942
CH4,ETRN,1943,CH4_1970_ETRN,population_1943
CH4,ETRN,1944,CH4_1970_ETRN,population_1944
CH4,ETRN,1945,CH4_1970_ETRN,population_1945
CH4,ETRN,1946,CH4_1970_ETRN,population_1946
CH4,ETRN,1947,CH4_1970_ETRN,population_1947
CH4,ETRN,1948,CH4_1970_ETRN,population_1948
CH4,ETRN,1949,CH4_1970_ETRN,population_1949
CH4,ETRN,1950,CH4_1970_ETRN,population_1950
CH4,ETRN,1951,CH4_1970_ETRN,population_1951
CH4,ETRN,1952,CH4_1970_ETRN,population_1952
CH4,ETRN,1953,CH4_1970_ETRN,population_1953
CH4,ETRN,1954,CH4_1970_ETRN,population_1954
CH4,ETRN,1955,CH4_1970_ETRN,population_1955
CH4,ETRN,1956,CH4_1970_ETRN,population_1956
CH4,ETRN,1957,CH4_1970_ETRN,population_1957
CH4,ETRN,1958,CH4_1970_ETRN,population_1958
CH4,ETRN,1959,CH4_1970_ETRN,population_1959
CH4,ETRN,1960,CH4_1970_ETRN,population_1960
CH4,ETRN,1961,CH4_1970_ETRN,population_1961
CH4,ETRN,1962,CH4_1970_ETRN,population_1962
CH4,ETRN,1963,CH4_1970_ETRN,population_1963
CH4,ETRN,1964,CH4_1970_ETRN,population_1964
CH4,ETRN,1965,CH4_1970_ETRN,population_1965
CH4,ETRN,1966,CH4_1970_ETRN,population_1966
CH4,ETRN,1967,CH4_1970_ETRN,population_1967
CH4,ETRN,1968,CH4_1970_ETRN,population_1968
CH4,ETRN,1969,CH4_1970_ETRN,population_1969
CH4,ETRN,1970,CH4_1970_ETRN,population_1970
CH4,ETRN,1971,CH4_1971_ETRN,population_1971
CH4,ETRN,1972,CH4_1972_ETRN,population_1972
CH4,ETRN,1973,CH4_1973_ETRN,population_1973
CH4,ETRN,1974,CH4_1974_ETRN,population_1974
CH4,ETRN,1975,CH4_1975_ETRN,population_1975
CH4,ETRN,1976,CH4_1976_ETRN,population_1976
CH4,ETRN,1977,CH4_1977_ETRN,population_1977
CH4,ETRN,1978,CH4_1978_ETRN,population_1978
CH4,ETRN,1979,CH4_1979_ETRN,population_1979
CH4,ETRN,1980,CH4_1980_ETRN,population_1980
CH4,ETRN,1981,CH4_1981_ETRN,population_1981
CH4,ETRN,1982,CH4_1982_ETRN,population_1982
CH4,ETRN,1983,CH4_1983_ETRN,population_1983
CH4,ETRN,1984,CH4_1984_ETRN,population_1984
CH4,ETRN,1985,CH4_1985_ETRN,population_1985
CH4,ETRN,1986,CH4_1986_ETRN,population_1986
CH4,ETRN,1987,CH4_1987_ETRN,population_1987
CH4,ETRN,1988,CH4_1988_ETRN,population_1988
CH4,ETRN,1989,CH4_1989_ETRN,population_1989
CH4,ETRN,1990,CH4_1990_ETRN,population_1990
CH4,ETRN,1991,CH4_1991_ETRN,population_1991
CH4,ETRN,1992,CH4_1992_ETRN,population_1992
CH4,ETRN,1993,CH4_1993_ETRN,population_1993
CH4,ETRN,1994,CH4_1994_ETRN,population_1994
CH4,ETRN,1995,CH4_1995_ETRN,population_1995
CH4,ETRN,1996,CH4_1996_ETRN,population_1996
CH4,ETRN,1997,CH4_1997_ETRN,population_1997
CH4,ETRN,1998,CH4_1998_ETRN,population_1998
CH4,ETRN,1999,CH4_1999_ETRN,population_1999
CH4,ETRN,2000,CH4_2000_ETRN,population_2000
CH4,ETRN,2001,CH4_2001_ETRN,population_2001
CH4,ETRN,2002,CH4_2002_ETRN,population_2002
CH4,ETRN,2003,CH4_2003_ETRN,population_2003
CH4,ETRN,2004,CH4_2004_ETRN,population_2004
CH4,ETRN,2005,CH4_2005_ETRN,population_2005
CH4,ETRN,2006,CH4_2006_ETRN,population_2006
CH4,ETRN,2007,CH4_2007_ETRN,population_2007
CH4,ETRN,2008,CH4_2008_ETRN,population_2008
CH4,ETRN,2009,CH4_2009_ETRN,population_2009
CH4,ETRN,2010,CH4_2010_ETRN,population_2010
CH4,ETRN,2011,CH4_2011_ETRN,population_2011
CH4,ETRN,2012,CH4_2012_ETRN,population_2012
CH4,ETRN,2013,CH4_2013_ETRN,population_2013
CH4,ETRN,2014,CH4_2014_ETRN,population_2014
CH4,ETRN,2015,CH4_2015_ETRN,population_2015
CO,ETRN,1750,CO_1970_ETRN,population_1750
CO,ETRN,1751,CO_1970_ETRN,population_1751
CO,ETRN,1752,CO_1970_ETRN,population_1752
CO,ETRN,1753,CO_1970_ETRN,population_1753
CO,ETRN,1754,CO_1970_ETRN,population_1754
CO,ETRN,1755,CO_1970_ETRN,population_1755
CO,ETRN,1756,CO_1970_ETRN,population_1756
CO,ETRN,1757,CO_1970_ETRN,population_1757
CO,ETRN,1758,CO_1970_ETRN,population_1758
CO,ETRN,1759,CO_1970_ETRN,population_1759
CO,ETRN,1760,CO_1970_ETRN,population_1760
CO,ETRN,1761,CO_1970_ETRN,population_1761
CO,ETRN,1762,CO_1970_ETRN,population_1762
CO,ETRN,1763,CO_1970_ETRN,population_1763
CO,ETRN,1764,CO_1970_ETRN,population_1764
CO,ETRN,1765,CO_1970_ETRN,population_1765
CO,ETRN,1766,CO_1970_ETRN,population_1766
CO,ETRN,1767,CO_1970_ETRN,population_1767
CO,ETRN,1768,CO_1970_ETRN,population_1768
CO,ETRN,1769,CO_1970_ETRN,population_1769
CO,ETRN,1770,CO_1970_ETRN,population_1770
CO,ETRN,1771,CO_1970_ETRN,population_1771
CO,ETRN,1772,CO_1970_ETRN,population_1772
CO,ETRN,1773,CO_1970_ETRN,population_1773
CO,ETRN,1774,CO_1970_ETRN,population_1774
CO,ETRN,1775,CO_1970_ETRN,population_1775
CO,ETRN,1776,CO_1970_ETRN,population_1776
CO,ETRN,1777,CO_1970_ETRN,population_1777
CO,ETRN,1778,CO_1970_ETRN,population_1778
CO,ETRN,1779,CO_1970_ETRN,population_1779
CO,ETRN,1780,CO_1970_ETRN,population_1780
CO,ETRN,1781,CO_1970_ETRN,population_1781
CO,ETRN,1782,CO_1970_ETRN,population_1782
CO,ETRN,1783,CO_1970_ETRN,population_1783
CO,ETRN,1784,CO_1970_ETRN,population_1784
CO,ETRN,1785,CO_1970_ETRN,population_1785
CO,ETRN,1786,CO_1970_ETRN,population_1786
CO,ETRN,1787,CO_1970_ETRN,population_1787
CO,ETRN,1788,CO_1970_ETRN,population_1788
CO,ETRN,1789,CO_1970_ETRN,population_1789
CO,ETRN,1790,CO_1970_ETRN,population_1790
CO,ETRN,1791,CO_1970_ETRN,population_1791
CO,ETRN,1792,CO_1970_ETRN,population_1792
CO,ETRN,1793,CO_1970_ETRN,population_1793
CO,ETRN,1794,CO_1970_ETRN,population_1794
CO,ETRN,1795,CO_1970_ETRN,population_1795
CO,ETRN,1796,CO_1970_ETRN,population_1796
CO,ETRN,1797,CO_1970_ETRN,population_1797
CO,ETRN,1798,CO_1970_ETRN,population_1798
CO,ETRN,1799,CO_1970_ETRN,population_1799
CO,ETRN,1800,CO_1970_ETRN,population_1800
CO,ETRN,1801,CO_1970_ETRN,population_1801
CO,ETRN,1802,CO_1970_ETRN,population_1802
CO,ETRN,1803,CO_1970_ETRN,population_1803
CO,ETRN,1804,CO_1970_ETRN,population_1804
CO,ETRN,1805,CO_1970_ETRN,population_1805
CO,ETRN,1806,CO_1970_ETRN,population_1806
CO,ETRN,1807,CO_1970_ETRN,population_1807
CO,ETRN,1808,CO_1970_ETRN,population_1808
CO,ETRN,1809,CO_1970_ETRN,population_1809
CO,ETRN,1810,CO_1970_ETRN,population_1810
CO,ETRN,1811,CO_1970_ETRN,population_1811
CO,ETRN,1812,CO_1970_ETRN,population_1812
CO,ETRN,1813,CO_1970_ETRN,population_1813
CO,ETRN,1814,CO_1970_ETRN,population_1814
CO,ETRN,1815,CO_1970_ETRN,population_1815
CO,ETRN,1816,CO_1970_ETRN,population_1816
CO,ETRN,1817,CO_1970_ETRN,population_1817
CO,ETRN,1818,CO_1970_ETRN,population_1818
CO,ETRN,1819,CO_1970_ETRN,population_1819
CO,ETRN,1820,CO_1970_ETRN,population_1820
CO,ETRN,1821,CO_1970_ETRN,population_1821
CO,ETRN,1822,CO_1970_ETRN,population_1822
CO,ETRN,1823,CO_1970_ETRN,population_1823
CO,ETRN,1824,CO_1970_ETRN,population_1824
CO,ETRN,1825,CO_1970_ETRN,population_1825
CO,ETRN,1826,CO_1970_ETRN,population_1826
CO,ETRN,1827,CO_1970_ETRN,population_1827
CO,ETRN,1828,CO_1970_ETRN,population_1828
CO,ETRN,1829,CO_1970_ETRN,population_1829
CO,ETRN,1830,CO_1970_ETRN,population_1830
CO,ETRN,1831,CO_1970_ETRN,population_1831
CO,ETRN,1832,CO_1970_ETRN,population_1832
CO,ETRN,1833,CO_1970_ETRN,population_1833
CO,ETRN,1834,CO_1970_ETRN,population_1834
CO,ETRN,1835,CO_1970_ETRN,population_1835
CO,ETRN,1836,CO_1970_ETRN,population_1836
CO,ETRN,1837,CO_1970_ETRN,population_1837
CO,ETRN,1838,CO_1970_ETRN,population_1838
CO,ETRN,1839,CO_1970_ETRN,population_1839
CO,ETRN,1840,CO_1970_ETRN,population_1840
CO,ETRN,1841,CO_1970_ETRN,population_1841
CO,ETRN,1842,CO_1970_ETRN,population_1842
CO,ETRN,1843,CO_1970_ETRN,population_1843
CO,ETRN,1844,CO_1970_ETRN,population_1844
CO,ETRN,1845,CO_1970_ETRN,population_1845
CO,ETRN,1846,CO_1970_ETRN,population_1846
CO,ETRN,1847,CO_1970_ETRN,population_1847
CO,ETRN,1848,CO_1970_ETRN,population_1848
CO,ETRN,1849,CO_1970_ETRN,population_1849
CO,ETRN,1850,CO_1970_ETRN,population_1850
CO,ETRN,1851,CO_1970_ETRN,population_1851
CO,ETRN,1852,CO_1970_ETRN,population_1852
CO,ETRN,1853,CO_1970_ETRN,population_1853
CO,ETRN,1854,CO_1970_ETRN,population_1854
CO,ETRN,1855,CO_1970_ETRN,population_1855
CO,ETRN,1856,CO_1970_ETRN,population_1856
CO,ETRN,1857,CO_1970_ETRN,population_1857
CO,ETRN,1858,CO_1970_ETRN,population_1858
CO,ETRN,1859,CO_1970_ETRN,population_1859
CO,ETRN,1860,CO_1970_ETRN,population_1860
CO,ETRN,1861,CO_1970_ETRN,population_1861
CO,ETRN,1862,CO_1970_ETRN,population_1862
CO,ETRN,1863,CO_1970_ETRN,population_1863
CO,ETRN,1864,CO_1970_ETRN,population_1864
CO,ETRN,1865,CO_1970_ETRN,population_1865
CO,ETRN,1866,CO_1970_ETRN,population_1866
CO,ETRN,1867,CO_1970_ETRN,population_1867
CO,ETRN,1868,CO_1970_ETRN,population_1868
CO,ETRN,1869,CO_1970_ETRN,population_1869
CO,ETRN,1870,CO_1970_ETRN,population_1870
CO,ETRN,1871,CO_1970_ETRN,population_1871
CO,ETRN,1872,CO_1970_ETRN,population_1872
CO,ETRN,1873,CO_1970_ETRN,population_1873
CO,ETRN,1874,CO_1970_ETRN,population_1874
CO,ETRN,1875,CO_1970_ETRN,population_1875
CO,ETRN,1876,CO_1970_ETRN,population_1876
CO,ETRN,1877,CO_1970_ETRN,population_1877
CO,ETRN,1878,CO_1970_ETRN,population_1878
CO,ETRN,1879,CO_1970_ETRN,population_1879
CO,ETRN,1880,CO_1970_ETRN,population_1880
CO,ETRN,1881,CO_1970_ETRN,population_1881
CO,ETRN,1882,CO_1970_ETRN,population_1882
CO,ETRN,1883,CO_1970_ETRN,population_1883
CO,ETRN,1884,CO_1970_ETRN,population_1884
CO,ETRN,1885,CO_1970_ETRN,population_1885
CO,ETRN,1886,CO_1970_ETRN,population_1886
CO,ETRN,1887,CO_1970_ETRN,population_1887
CO,ETRN,1888,CO_1970_ETRN,population_1888
CO,ETRN,1889,CO_1970_ETRN,population_1889
CO,ETRN,1890,CO_1970_ETRN,population_1890
CO,ETRN,1891,CO_1970_ETRN,population_1891
CO,ETRN,1892,CO_1970_ETRN,population_1892
CO,ETRN,1893,CO_1970_ETRN,population_1893
CO,ETRN,1894,CO_1970_ETRN,population_1894
CO,ETRN,1895,CO_1970_ETRN,population_1895
CO,ETRN,1896,CO_1970_ETRN,population_1896
CO,ETRN,1897,CO_1970_ETRN,population_1897
CO,ETRN,1898,CO_1970_ETRN,population_1898
CO,ETRN,1899,CO_1970_ETRN,population_1899
CO,ETRN,1900,CO_1970_ETRN,population_1900
CO,ETRN,1901,CO_1970_ETRN,population_1901
CO,ETRN,1902,CO_1970_ETRN,population_1902
CO,ETRN,1903,CO_1970_ETRN,population_1903
CO,ETRN,1904,CO_1970_ETRN,population_1904
CO,ETRN,1905,CO_1970_ETRN,population_1905
CO,ETRN,1906,CO_1970_ETRN,population_1906
CO,ETRN,1907,CO_1970_ETRN,population_1907
CO,ETRN,1908,CO_1970_ETRN,population_1908
CO,ETRN,1909,CO_1970_ETRN,population_1909
CO,ETRN,1910,CO_1970_ETRN,population_1910
CO,ETRN,1911,CO_1970_ETRN,population_1911
CO,ETRN,1912,CO_1970_ETRN,population_1912
CO,ETRN,1913,CO_1970_ETRN,population_1913
CO,ETRN,1914,CO_1970_ETRN,population_1914
CO,ETRN,1915,CO_1970_ETRN,population_1915
CO,ETRN,1916,CO_1970_ETRN,population_1916
CO,ETRN,1917,CO_1970_ETRN,population_1917
CO,ETRN,1918,CO_1970_ETRN,population_1918
CO,ETRN,1919,CO_1970_ETRN,population_1919
CO,ETRN,1920,CO_1970_ETRN,population_1920
CO,ETRN,1921,CO_1970_ETRN,population_1921
CO,ETRN,1922,CO_1970_ETRN,population_1922
CO,ETRN,1923,CO_1970_ETRN,population_1923
CO,ETRN,1924,CO_1970_ETRN,population_1924
CO,ETRN,1925,CO_1970_ETRN,population_1925
CO,ETRN,1926,CO_1970_ETRN,population_1926
CO,ETRN,1927,CO_1970_ETRN,population_1927
CO,ETRN,1928,CO_1970_ETRN,population_1928
CO,ETRN,1929,CO_1970_ETRN,population_1929
CO,ETRN,1930,CO_1970_ETRN,population_1930
CO,ETRN,1931,CO_1970_ETRN,population_1931
CO,ETRN,1932,CO_1970_ETRN,population_1932
CO,ETRN,1933,CO_1970_ETRN,population_1933
CO,ETRN,1934,CO_1970_ETRN,population_1934
CO,ETRN,1935,CO_1970_ETRN,population_1935
CO,ETRN,1936,CO_1970_ETRN,population_1936
CO,ETRN,1937,CO_1970_ETRN,population_1937
CO,ETRN,1938,CO_1970_ETRN,population_1938
CO,ETRN,1939,CO_1970_ETRN,population_1939
CO,ETRN,1940,CO_1970_ETRN,population_1940
CO,ETRN,1941,CO_1970_ETRN,population_1941
CO,ETRN,1942,CO_1970_ETRN,population_1942
CO,ETRN,1943,CO_1970_ETRN,population_1943
CO,ETRN,1944,CO_1970_ETRN,population_1944
