"em","sector","year","proxy_file","proxybackup_file"
"CO2","ETRN",1990,"CO2_1990_ETRN","population_1990"
"CO2","ETRN",1991,"CO2_1991_ETRN","population_1991"
"CO2","ETRN",1992,"CO2_1992_ETRN","population_1992"
"CO2","ETRN",1993,"CO2_1993_ETRN","population_1993"
"CO2","ETRN",1994,"CO2_1994_ETRN","population_1994"
"CO2","ETRN",1995,"CO2_1995_ETRN","population_1995"
"CO2","ETRN",1996,"CO2_1996_ETRN","population_1996"
"CO2","ETRN",1997,"CO2_1997_ETRN","population_1997"
"CO2","ETRN",1998,"CO2_1998_ETRN","population_1998"
"CO2","ETRN",1999,"CO2_1999_ETRN","population_1999"
"CO2","ETRN",2000,"CO2_2000_ETRN","population_2000"
"CO2","ETRN",2001,"CO2_2001_ETRN","population_2001"
"CO2","ETRN",2002,"CO2_2002_ETRN","population_2002"
"CO2","ETRN",2003,"CO2_2003_ETRN","population_2003"
"CO2","ETRN",2004,"CO2_2004_ETRN","population_2004"
"CO2","ETRN",2005,"CO2_2005_ETRN","population_2005"
"CO2","ETRN",2006,"CO2_2006_ETRN","population_2006"
"CO2","ETRN",2007,"CO2_2007_ETRN","population_2007"
"CO2","ETRN",2008,"CO2_2008_ETRN","population_2008"
"CO2","ETRN",2009,"CO2_2008_ETRN","population_2009"
"CO2","ETRN",2010,"CO2_2008_ETRN","population_2010"
"CO2","ETRN",2011,"CO2_2008_ETRN","population_2011"
"CO2","ETRN",2012,"CO2_2008_ETRN","population_2012"
"CO2","ETRN",2013,"CO2_2008_ETRN","population_2013"
"CO2","ETRN",2014,"CO2_2008_ETRN","population_2014"
"CO2","ETRN",2015,"CO2_2008_ETRN","population_2015"
"NH3","ETRN",1750,"NH3_1970_ETRN","population_1750"
"NH3","ETRN",1751,"NH3_1970_ETRN","population_1751"
"NH3","ETRN",1752,"NH3_1970_ETRN","population_1752"
"NH3","ETRN",1753,"NH3_1970_ETRN","population_1753"
"NH3","ETRN",1754,"NH3_1970_ETRN","population_1754"
"NH3","ETRN",1755,"NH3_1970_ETRN","population_1755"
"NH3","ETRN",1756,"NH3_1970_ETRN","population_1756"
"NH3","ETRN",1757,"NH3_1970_ETRN","population_1757"
"NH3","ETRN",1758,"NH3_1970_ETRN","population_1758"
"NH3","ETRN",1759,"NH3_1970_ETRN","population_1759"
"NH3","ETRN",1760,"NH3_1970_ETRN","population_1760"
"NH3","ETRN",1761,"NH3_1970_ETRN","population_1761"
"NH3","ETRN",1762,"NH3_1970_ETRN","population_1762"
"NH3","ETRN",1763,"NH3_1970_ETRN","population_1763"
"NH3","ETRN",1764,"NH3_1970_ETRN","population_1764"
"NH3","ETRN",1765,"NH3_1970_ETRN","population_1765"
"NH3","ETRN",1766,"NH3_1970_ETRN","population_1766"
"NH3","ETRN",1767,"NH3_1970_ETRN","population_1767"
"NH3","ETRN",1768,"NH3_1970_ETRN","population_1768"
"NH3","ETRN",1769,"NH3_1970_ETRN","population_1769"
"NH3","ETRN",1770,"NH3_1970_ETRN","population_1770"
"NH3","ETRN",1771,"NH3_1970_ETRN","population_1771"
"NH3","ETRN",1772,"NH3_1970_ETRN","population_1772"
"NH3","ETRN",1773,"NH3_1970_ETRN","population_1773"
"NH3","ETRN",1774,"NH3_1970_ETRN","population_1774"
"NH3","ETRN",1775,"NH3_1970_ETRN","population_1775"
"NH3","ETRN",1776,"NH3_1970_ETRN","population_1776"
"NH3","ETRN",1777,"NH3_1970_ETRN","population_1777"
"NH3","ETRN",1778,"NH3_1970_ETRN","population_1778"
"NH3","ETRN",1779,"NH3_1970_ETRN","population_1779"
"NH3","ETRN",1780,"NH3_1970_ETRN","population_1780"
"NH3","ETRN",1781,"NH3_1970_ETRN","population_1781"
"NH3","ETRN",1782,"NH3_1970_ETRN","population_1782"
"NH3","ETRN",1783,"NH3_1970_ETRN","population_1783"
"NH3","ETRN",1784,"NH3_1970_ETRN","population_1784"
"NH3","ETRN",1785,"NH3_1970_ETRN","population_1785"
"NH3","ETRN",1786,"NH3_1970_ETRN","population_1786"
"NH3","ETRN",1787,"NH3_1970_ETRN","population_1787"
"NH3","ETRN",1788,"NH3_1970_ETRN","population_1788"
"NH3","ETRN",1789,"NH3_1970_ETRN","population_1789"
"NH3","ETRN",1790,"NH3_1970_ETRN","population_1790"
"NH3","ETRN",1791,"NH3_1970_ETRN","population_1791"
"NH3","ETRN",1792,"NH3_1970_ETRN","population_1792"
"NH3","ETRN",1793,"NH3_1970_ETRN","population_1793"
"NH3","ETRN",1794,"NH3_1970_ETRN","population_1794"
"NH3","ETRN",1795,"NH3_1970_ETRN","population_1795"
"NH3","ETRN",1796,"NH3_1970_ETRN","population_1796"
"NH3","ETRN",1797,"NH3_1970_ETRN","population_1797"
"NH3","ETRN",1798,"NH3_1970_ETRN","population_1798"
"NH3","ETRN",1799,"NH3_1970_ETRN","population_1799"
"NH3","ETRN",1800,"NH3_1970_ETRN","population_1800"
"NH3","ETRN",1801,"NH3_1970_ETRN","population_1801"
"NH3","ETRN",1802,"NH3_1970_ETRN","population_1802"
"NH3","ETRN",1803,"NH3_1970_ETRN","population_1803"
"NH3","ETRN",1804,"NH3_1970_ETRN","population_1804"
"NH3","ETRN",1805,"NH3_1970_ETRN","population_1805"
"NH3","ETRN",1806,"NH3_1970_ETRN","population_1806"
"NH3","ETRN",1807,"NH3_1970_ETRN","population_1807"
"NH3","ETRN",1808,"NH3_1970_ETRN","population_1808"
"NH3","ETRN",1809,"NH3_1970_ETRN","population_1809"
"NH3","ETRN",1810,"NH3_1970_ETRN","population_1810"
"NH3","ETRN",1811,"NH3_1970_ETRN","population_1811"
"NH3","ETRN",1812,"NH3_1970_ETRN","population_1812"
"NH3","ETRN",1813,"NH3_1970_ETRN","population_1813"
"NH3","ETRN",1814,"NH3_1970_ETRN","population_1814"
"NH3","ETRN",1815,"NH3_1970_ETRN","population_1815"
"NH3","ETRN",1816,"NH3_1970_ETRN","population_1816"
"NH3","ETRN",1817,"NH3_1970_ETRN","population_1817"
"NH3","ETRN",1818,"NH3_1970_ETRN","population_1818"
"NH3","ETRN",1819,"NH3_1970_ETRN","population_1819"
"NH3","ETRN",1820,"NH3_1970_ETRN","population_1820"
"NH3","ETRN",1821,"NH3_1970_ETRN","population_1821"
"NH3","ETRN",1822,"NH3_1970_ETRN","population_1822"
"NH3","ETRN",1823,"NH3_1970_ETRN","population_1823"
"NH3","ETRN",1824,"NH3_1970_ETRN","population_1824"
"NH3","ETRN",1825,"NH3_1970_ETRN","population_1825"
"NH3","ETRN",1826,"NH3_1970_ETRN","population_1826"
"NH3","ETRN",1827,"NH3_1970_ETRN","population_1827"
"NH3","ETRN",1828,"NH3_1970_ETRN","population_1828"
"NH3","ETRN",1829,"NH3_1970_ETRN","population_1829"
"NH3","ETRN",1830,"NH3_1970_ETRN","population_1830"
"NH3","ETRN",1831,"NH3_1970_ETRN","population_1831"
"NH3","ETRN",1832,"NH3_1970_ETRN","population_1832"
"NH3","ETRN",1833,"NH3_1970_ETRN","population_1833"
"NH3","ETRN",1834,"NH3_1970_ETRN","population_1834"
"NH3","ETRN",1835,"NH3_1970_ETRN","population_1835"
"NH3","ETRN",1836,"NH3_1970_ETRN","population_1836"
"NH3","ETRN",1837,"NH3_1970_ETRN","population_1837"
"NH3","ETRN",1838,"NH3_1970_ETRN","population_1838"
"NH3","ETRN",1839,"NH3_1970_ETRN","population_1839"
"NH3","ETRN",1840,"NH3_1970_ETRN","population_1840"
"NH3","ETRN",1841,"NH3_1970_ETRN","population_1841"
"NH3","ETRN",1842,"NH3_1970_ETRN","population_1842"
"NH3","ETRN",1843,"NH3_1970_ETRN","population_1843"
"NH3","ETRN",1844,"NH3_1970_ETRN","population_1844"
"NH3","ETRN",1845,"NH3_1970_ETRN","population_1845"
"NH3","ETRN",1846,"NH3_1970_ETRN","population_1846"
"NH3","ETRN",1847,"NH3_1970_ETRN","population_1847"
"NH3","ETRN",1848,"NH3_1970_ETRN","population_1848"
"NH3","ETRN",1849,"NH3_1970_ETRN","population_1849"
"NH3","ETRN",1850,"NH3_1970_ETRN","population_1850"
"NH3","ETRN",1851,"NH3_1970_ETRN","population_1851"
"NH3","ETRN",1852,"NH3_1970_ETRN","population_1852"
"NH3","ETRN",1853,"NH3_1970_ETRN","population_1853"
"NH3","ETRN",1854,"NH3_1970_ETRN","population_1854"
"NH3","ETRN",1855,"NH3_1970_ETRN","population_1855"
"NH3","ETRN",1856,"NH3_1970_ETRN","population_1856"
"NH3","ETRN",1857,"NH3_1970_ETRN","population_1857"
"NH3","ETRN",1858,"NH3_1970_ETRN","population_1858"
"NH3","ETRN",1859,"NH3_1970_ETRN","population_1859"
"NH3","ETRN",1860,"NH3_1970_ETRN","population_1860"
"NH3","ETRN",1861,"NH3_1970_ETRN","population_1861"
"NH3","ETRN",1862,"NH3_1970_ETRN","population_1862"
"NH3","ETRN",1863,"NH3_1970_ETRN","population_1863"
"NH3","ETRN",1864,"NH3_1970_ETRN","population_1864"
"NH3","ETRN",1865,"NH3_1970_ETRN","population_1865"
"NH3","ETRN",1866,"NH3_1970_ETRN","population_1866"
"NH3","ETRN",1867,"NH3_1970_ETRN","population_1867"
"NH3","ETRN",1868,"NH3_1970_ETRN","population_1868"
"NH3","ETRN",1869,"NH3_1970_ETRN","population_1869"
"NH3","ETRN",1870,"NH3_1970_ETRN","population_1870"
"NH3","ETRN",1871,"NH3_1970_ETRN","population_1871"
"NH3","ETRN",1872,"NH3_1970_ETRN","population_1872"
"NH3","ETRN",1873,"NH3_1970_ETRN","population_1873"
"NH3","ETRN",1874,"NH3_1970_ETRN","population_1874"
"NH3","ETRN",1875,"NH3_1970_ETRN","population_1875"
"NH3","ETRN",1876,"NH3_1970_ETRN","population_1876"
"NH3","ETRN",1877,"NH3_1970_ETRN","population_1877"
"NH3","ETRN",1878,"NH3_1970_ETRN","population_1878"
"NH3","ETRN",1879,"NH3_1970_ETRN","population_1879"
"NH3","ETRN",1880,"NH3_1970_ETRN","population_1880"
"NH3","ETRN",1881,"NH3_1970_ETRN","population_1881"
"NH3","ETRN",1882,"NH3_1970_ETRN","population_1882"
"NH3","ETRN",1883,"NH3_1970_ETRN","population_1883"
"NH3","ETRN",1884,"NH3_1970_ETRN","population_1884"
"NH3","ETRN",1885,"NH3_1970_ETRN","population_1885"
"NH3","ETRN",1886,"NH3_1970_ETRN","population_1886"
"NH3","ETRN",1887,"NH3_1970_ETRN","population_1887"
"NH3","ETRN",1888,"NH3_1970_ETRN","population_1888"
"NH3","ETRN",1889,"NH3_1970_ETRN","population_1889"
"NH3","ETRN",1890,"NH3_1970_ETRN","population_1890"
"NH3","ETRN",1891,"NH3_1970_ETRN","population_1891"
"NH3","ETRN",1892,"NH3_1970_ETRN","population_1892"
"NH3","ETRN",1893,"NH3_1970_ETRN","population_1893"
"NH3","ETRN",1894,"NH3_1970_ETRN","population_1894"
"NH3","ETRN",1895,"NH3_1970_ETRN","population_1895"
"NH3","ETRN",1896,"NH3_1970_ETRN","population_1896"
"NH3","ETRN",1897,"NH3_1970_ETRN","population_1897"
"NH3","ETRN",1898,"NH3_1970_ETRN","population_1898"
"NH3","ETRN",1899,"NH3_1970_ETRN","population_1899"
"NH3","ETRN",1900,"NH3_1970_ETRN","population_1900"
"NH3","ETRN",1901,"NH3_1970_ETRN","population_1901"
"NH3","ETRN",1902,"NH3_1970_ETRN","population_1902"
"NH3","ETRN",1903,"NH3_1970_ETRN","population_1903"
"NH3","ETRN",1904,"NH3_1970_ETRN","population_1904"
"NH3","ETRN",1905,"NH3_1970_ETRN","population_1905"
"NH3","ETRN",1906,"NH3_1970_ETRN","population_1906"
"NH3","ETRN",1907,"NH3_1970_ETRN","population_1907"
"NH3","ETRN",1908,"NH3_1970_ETRN","population_1908"
"NH3","ETRN",1909,"NH3_1970_ETRN","population_1909"
"NH3","ETRN",1910,"NH3_1970_ETRN","population_1910"
"NH3","ETRN",1911,"NH3_1970_ETRN","population_1911"
"NH3","ETRN",1912,"NH3_1970_ETRN","population_1912"
"NH3","ETRN",1913,"NH3_1970_ETRN","population_1913"
"NH3","ETRN",1914,"NH3_1970_ETRN","population_1914"
"NH3","ETRN",1915,"NH3_1970_ETRN","population_1915"
"NH3","ETRN",1916,"NH3_1970_ETRN","population_1916"
"NH3","ETRN",1917,"NH3_1970_ETRN","population_1917"
"NH3","ETRN",1918,"NH3_1970_ETRN","population_1918"
"NH3","ETRN",1919,"NH3_1970_ETRN","population_1919"
"NH3","ETRN",1920,"NH3_1970_ETRN","population_1920"
"NH3","ETRN",1921,"NH3_1970_ETRN","population_1921"
"NH3","ETRN",1922,"NH3_1970_ETRN","population_1922"
"NH3","ETRN",1923,"NH3_1970_ETRN","population_1923"
"NH3","ETRN",1924,"NH3_1970_ETRN","population_1924"
"NH3","ETRN",1925,"NH3_1970_ETRN","population_1925"
"NH3","ETRN",1926,"NH3_1970_ETRN","population_1926"
"NH3","ETRN",1927,"NH3_1970_ETRN","population_1927"
"NH3","ETRN",1928,"NH3_1970_ETRN","population_1928"
"NH3","ETRN",1929,"NH3_1970_ETRN","population_1929"
"NH3","ETRN",1930,"NH3_1970_ETRN","population_1930"
"NH3","ETRN",1931,"NH3_1970_ETRN","population_1931"
"NH3","ETRN",1932,"NH3_1970_ETRN","population_1932"
"NH3","ETRN",1933,"NH3_1970_ETRN","population_1933"
"NH3","ETRN",1934,"NH3_1970_ETRN","population_1934"
"NH3","ETRN",1935,"NH3_1970_ETRN","population_1935"
"NH3","ETRN",1936,"NH3_1970_ETRN","population_1936"
"NH3","ETRN",1937,"NH3_1970_ETRN","population_1937"
"NH3","ETRN",1938,"NH3_1970_ETRN","population_1938"
"NH3","ETRN",1939,"NH3_1970_ETRN","population_1939"
"NH3","ETRN",1940,"NH3_1970_ETRN","population_1940"
"NH3","ETRN",1941,"NH3_1970_ETRN","population_1941"
"NH3","ETRN",1942,"NH3_1970_ETRN","population_1942"
"NH3","ETRN",1943,"NH3_1970_ETRN","population_1943"
"NH3","ETRN",1944,"NH3_1970_ETRN","population_1944"
"NH3","ETRN",1945,"NH3_1970_ETRN","population_1945"
"NH3","ETRN",1946,"NH3_1970_ETRN","population_1946"
"NH3","ETRN",1947,"NH3_1970_ETRN","population_1947"
"NH3","ETRN",1948,"NH3_1970_ETRN","population_1948"
"NH3","ETRN",1949,"NH3_1970_ETRN","population_1949"
"NH3","ETRN",1950,"NH3_1970_ETRN","population_1950"
"NH3","ETRN",1951,"NH3_1970_ETRN","population_1951"
"NH3","ETRN",1952,"NH3_1970_ETRN","population_1952"
"NH3","ETRN",1953,"NH3_1970_ETRN","population_1953"
"NH3","ETRN",1954,"NH3_1970_ETRN","population_1954"
"NH3","ETRN",1955,"NH3_1970_ETRN","population_1955"
"NH3","ETRN",1956,"NH3_1970_ETRN","population_1956"
"NH3","ETRN",1957,"NH3_1970_ETRN","population_1957"
"NH3","ETRN",1958,"NH3_1970_ETRN","population_1958"
"NH3","ETRN",1959,"NH3_1970_ETRN","population_1959"
"NH3","ETRN",1960,"NH3_1970_ETRN","population_1960"
"NH3","ETRN",1961,"NH3_1970_ETRN","population_1961"
"NH3","ETRN",1962,"NH3_1970_ETRN","population_1962"
"NH3","ETRN",1963,"NH3_1970_ETRN","population_1963"
"NH3","ETRN",1964,"NH3_1970_ETRN","population_1964"
"NH3","ETRN",1965,"NH3_1970_ETRN","population_1965"
"NH3","ETRN",1966,"NH3_1970_ETRN","population_1966"
"NH3","ETRN",1967,"NH3_1970_ETRN","population_1967"
"NH3","ETRN",1968,"NH3_1970_ETRN","population_1968"
"NH3","ETRN",1969,"NH3_1970_ETRN","population_1969"
"NH3","ETRN",1970,"NH3_1970_ETRN","population_1970"
"NH3","ETRN",1971,"NH3_1971_ETRN","population_1971"
"NH3","ETRN",1972,"NH3_1972_ETRN","population_1972"
"NH3","ETRN",1973,"NH3_1973_ETRN","population_1973"
"NH3","ETRN",1974,"NH3_1974_ETRN","population_1974"
"NH3","ETRN",1975,"NH3_1975_ETRN","population_1975"
"NH3","ETRN",1976,"NH3_1976_ETRN","population_1976"
"NH3","ETRN",1977,"NH3_1977_ETRN","population_1977"
"NH3","ETRN",1978,"NH3_1978_ETRN","population_1978"
"NH3","ETRN",1979,"NH3_1979_ETRN","population_1979"
"NH3","ETRN",1980,"NH3_1980_ETRN","population_1980"
"NH3","ETRN",1981,"NH3_1981_ETRN","population_1981"
"NH3","ETRN",1982,"NH3_1982_ETRN","population_1982"
"NH3","ETRN",1983,"NH3_1983_ETRN","population_1983"
"NH3","ETRN",1984,"NH3_1984_ETRN","population_1984"
"NH3","ETRN",1985,"NH3_1985_ETRN","population_1985"
"NH3","ETRN",1986,"NH3_1986_ETRN","population_1986"
"NH3","ETRN",1987,"NH3_1987_ETRN","population_1987"
"NH3","ETRN",1988,"NH3_1988_ETRN","population_1988"
"NH3","ETRN",1989,"NH3_1989_ETRN","population_1989"
"NH3","ETRN",1990,"NH3_1990_ETRN","population_1990"
"NH3","ETRN",1991,"NH3_1991_ETRN","population_1991"
"NH3","ETRN",1992,"NH3_1992_ETRN","population_1992"
"NH3","ETRN",1993,"NH3_1993_ETRN","population_1993"
"NH3","ETRN",1994,"NH3_1994_ETRN","population_1994"
"NH3","ETRN",1995,"NH3_1995_ETRN","population_1995"
"NH3","ETRN",1996,"NH3_1996_ETRN","population_1996"
"NH3","ETRN",1997,"NH3_1997_ETRN","population_1997"
"NH3","ETRN",1998,"NH3_1998_ETRN","population_1998"
"NH3","ETRN",1999,"NH3_1999_ETRN","population_1999"
"NH3","ETRN",2000,"NH3_2000_ETRN","population_2000"
"NH3","ETRN",2001,"NH3_2001_ETRN","population_2001"
"NH3","ETRN",2002,"NH3_2002_ETRN","population_2002"
"NH3","ETRN",2003,"NH3_2003_ETRN","population_2003"
"NH3","ETRN",2004,"NH3_2004_ETRN","population_2004"
"NH3","ETRN",2005,"NH3_2005_ETRN","population_2005"
"NH3","ETRN",2006,"NH3_2006_ETRN","population_2006"
"NH3","ETRN",2007,"NH3_2007_ETRN","population_2007"
"NH3","ETRN",2008,"NH3_2008_ETRN","population_2008"
"NH3","ETRN",2009,"NH3_2008_ETRN","population_2009"
"NH3","ETRN",2010,"NH3_2008_ETRN","population_2010"
"NH3","ETRN",2011,"NH3_2008_ETRN","population_2011"
"NH3","ETRN",2012,"NH3_2008_ETRN","population_2012"
"NH3","ETRN",2013,"NH3_2008_ETRN","population_2013"
"NH3","ETRN",2014,"NH3_2008_ETRN","population_2014"
"NH3","ETRN",2015,"NH3_2008_ETRN","population_2015"
"NMVOC","ETRN",1750,"NMVOC_1970_ETRN","population_1750"
"NMVOC","ETRN",1751,"NMVOC_1970_ETRN","population_1751"
"NMVOC","ETRN",1752,"NMVOC_1970_ETRN","population_1752"
"NMVOC","ETRN",1753,"NMVOC_1970_ETRN","population_1753"
"NMVOC","ETRN",1754,"NMVOC_1970_ETRN","population_1754"
"NMVOC","ETRN",1755,"NMVOC_1970_ETRN","population_1755"
"NMVOC","ETRN",1756,"NMVOC_1970_ETRN","population_1756"
"NMVOC","ETRN",1757,"NMVOC_1970_ETRN","population_1757"
"NMVOC","ETRN",1758,"NMVOC_1970_ETRN","population_1758"
"NMVOC","ETRN",1759,"NMVOC_1970_ETRN","population_1759"
"NMVOC","ETRN",1760,"NMVOC_1970_ETRN","population_1760"
"NMVOC","ETRN",1761,"NMVOC_1970_ETRN","population_1761"
"NMVOC","ETRN",1762,"NMVOC_1970_ETRN","population_1762"
"NMVOC","ETRN",1763,"NMVOC_1970_ETRN","population_1763"
"NMVOC","ETRN",1764,"NMVOC_1970_ETRN","population_1764"
"NMVOC","ETRN",1765,"NMVOC_1970_ETRN","population_1765"
"NMVOC","ETRN",1766,"NMVOC_1970_ETRN","population_1766"
"NMVOC","ETRN",1767,"NMVOC_1970_ETRN","population_1767"
"NMVOC","ETRN",1768,"NMVOC_1970_ETRN","population_1768"
"NMVOC","ETRN",1769,"NMVOC_1970_ETRN","population_1769"
"NMVOC","ETRN",1770,"NMVOC_1970_ETRN","population_1770"
"NMVOC","ETRN",1771,"NMVOC_1970_ETRN","population_1771"
"NMVOC","ETRN",1772,"NMVOC_1970_ETRN","population_1772"
"NMVOC","ETRN",1773,"NMVOC_1970_ETRN","population_1773"
"NMVOC","ETRN",1774,"NMVOC_1970_ETRN","population_1774"
"NMVOC","ETRN",1775,"NMVOC_1970_ETRN","population_1775"
"NMVOC","ETRN",1776,"NMVOC_1970_ETRN","population_1776"
"NMVOC","ETRN",1777,"NMVOC_1970_ETRN","population_1777"
"NMVOC","ETRN",1778,"NMVOC_1970_ETRN","population_1778"
"NMVOC","ETRN",1779,"NMVOC_1970_ETRN","population_1779"
"NMVOC","ETRN",1780,"NMVOC_1970_ETRN","population_1780"
"NMVOC","ETRN",1781,"NMVOC_1970_ETRN","population_1781"
"NMVOC","ETRN",1782,"NMVOC_1970_ETRN","population_1782"
"NMVOC","ETRN",1783,"NMVOC_1970_ETRN","population_1783"
"NMVOC","ETRN",1784,"NMVOC_1970_ETRN","population_1784"
"NMVOC","ETRN",1785,"NMVOC_1970_ETRN","population_1785"
"NMVOC","ETRN",1786,"NMVOC_1970_ETRN","population_1786"
"NMVOC","ETRN",1787,"NMVOC_1970_ETRN","population_1787"
"NMVOC","ETRN",1788,"NMVOC_1970_ETRN","population_1788"
"NMVOC","ETRN",1789,"NMVOC_1970_ETRN","population_1789"
"NMVOC","ETRN",1790,"NMVOC_1970_ETRN","population_1790"
"NMVOC","ETRN",1791,"NMVOC_1970_ETRN","population_1791"
"NMVOC","ETRN",1792,"NMVOC_1970_ETRN","population_1792"
"NMVOC","ETRN",1793,"NMVOC_1970_ETRN","population_1793"
"NMVOC","ETRN",1794,"NMVOC_1970_ETRN","population_1794"
"NMVOC","ETRN",1795,"NMVOC_1970_ETRN","population_1795"
"NMVOC","ETRN",1796,"NMVOC_1970_ETRN","population_1796"
"NMVOC","ETRN",1797,"NMVOC_1970_ETRN","population_1797"
"NMVOC","ETRN",1798,"NMVOC_1970_ETRN","population_1798"
"NMVOC","ETRN",1799,"NMVOC_1970_ETRN","population_1799"
"NMVOC","ETRN",1800,"NMVOC_1970_ETRN","population_1800"
"NMVOC","ETRN",1801,"NMVOC_1970_ETRN","population_1801"
"NMVOC","ETRN",1802,"NMVOC_1970_ETRN","population_1802"
"NMVOC","ETRN",1803,"NMVOC_1970_ETRN","population_1803"
"NMVOC","ETRN",1804,"NMVOC_1970_ETRN","population_1804"
"NMVOC","ETRN",1805,"NMVOC_1970_ETRN","population_1805"
"NMVOC","ETRN",1806,"NMVOC_1970_ETRN","population_1806"
"NMVOC","ETRN",1807,"NMVOC_1970_ETRN","population_1807"
"NMVOC","ETRN",1808,"NMVOC_1970_ETRN","population_1808"
"NMVOC","ETRN",1809,"NMVOC_1970_ETRN","population_1809"
"NMVOC","ETRN",1810,"NMVOC_1970_ETRN","population_1810"
"NMVOC","ETRN",1811,"NMVOC_1970_ETRN","population_1811"
"NMVOC","ETRN",1812,"NMVOC_1970_ETRN","population_1812"
"NMVOC","ETRN",1813,"NMVOC_1970_ETRN","population_1813"
"NMVOC","ETRN",1814,"NMVOC_1970_ETRN","population_1814"
"NMVOC","ETRN",1815,"NMVOC_1970_ETRN","population_1815"
"NMVOC","ETRN",1816,"NMVOC_1970_ETRN","population_1816"
"NMVOC","ETRN",1817,"NMVOC_1970_ETRN","population_1817"
"NMVOC","ETRN",1818,"NMVOC_1970_ETRN","population_1818"
"NMVOC","ETRN",1819,"NMVOC_1970_ETRN","population_1819"
"NMVOC","ETRN",1820,"NMVOC_1970_ETRN","population_1820"
"NMVOC","ETRN",1821,"NMVOC_1970_ETRN","population_1821"
"NMVOC","ETRN",1822,"NMVOC_1970_ETRN","population_1822"
"NMVOC","ETRN",1823,"NMVOC_1970_ETRN","population_1823"
"NMVOC","ETRN",1824,"NMVOC_1970_ETRN","population_1824"
"NMVOC","ETRN",1825,"NMVOC_1970_ETRN","population_1825"
"NMVOC","ETRN",1826,"NMVOC_1970_ETRN","population_1826"
"NMVOC","ETRN",1827,"NMVOC_1970_ETRN","population_1827"
"NMVOC","ETRN",1828,"NMVOC_1970_ETRN","population_1828"
"NMVOC","ETRN",1829,"NMVOC_1970_ETRN","population_1829"
"NMVOC","ETRN",1830,"NMVOC_1970_ETRN","population_1830"
"NMVOC","ETRN",1831,"NMVOC_1970_ETRN","population_1831"
"NMVOC","ETRN",1832,"NMVOC_1970_ETRN","population_1832"
"NMVOC","ETRN",1833,"NMVOC_1970_ETRN","population_1833"
"NMVOC","ETRN",1834,"NMVOC_1970_ETRN","population_1834"
"NMVOC","ETRN",1835,"NMVOC_1970_ETRN","population_1835"
"NMVOC","ETRN",1836,"NMVOC_1970_ETRN","population_1836"
"NMVOC","ETRN",1837,"NMVOC_1970_ETRN","population_1837"
"NMVOC","ETRN",1838,"NMVOC_1970_ETRN","population_1838"
"NMVOC","ETRN",1839,"NMVOC_1970_ETRN","population_1839"
"NMVOC","ETRN",1840,"NMVOC_1970_ETRN","population_1840"
"NMVOC","ETRN",1841,"NMVOC_1970_ETRN","population_1841"
"NMVOC","ETRN",1842,"NMVOC_1970_ETRN","population_1842"
"NMVOC","ETRN",1843,"NMVOC_1970_ETRN","population_1843"
"NMVOC","ETRN",1844,"NMVOC_1970_ETRN","population_1844"
"NMVOC","ETRN",1845,"NMVOC_1970_ETRN","population_1845"
"NMVOC","ETRN",1846,"NMVOC_1970_ETRN","population_1846"
"NMVOC","ETRN",1847,"NMVOC_1970_ETRN","population_1847"
"NMVOC","ETRN",1848,"NMVOC_1970_ETRN","population_1848"
"NMVOC","ETRN",1849,"NMVOC_1970_ETRN","population_1849"
"NMVOC","ETRN",1850,"NMVOC_1970_ETRN","population_1850"
"NMVOC","ETRN",1851,"NMVOC_1970_ETRN","population_1851"
"NMVOC","ETRN",1852,"NMVOC_1970_ETRN","population_1852"
"NMVOC","ETRN",1853,"NMVOC_1970_ETRN","population_1853"
"NMVOC","ETRN",1854,"NMVOC_1970_ETRN","population_1854"
"NMVOC","ETRN",1855,"NMVOC_1970_ETRN","population_1855"
"NMVOC","ETRN",1856,"NMVOC_1970_ETRN","population_1856"
"NMVOC","ETRN",1857,"NMVOC_1970_ETRN","population_1857"
"NMVOC","ETRN",1858,"NMVOC_1970_ETRN","population_1858"
"NMVOC","ETRN",1859,"NMVOC_1970_ETRN","population_1859"
"NMVOC","ETRN",1860,"NMVOC_1970_ETRN","population_1860"
"NMVOC","ETRN",1861,"NMVOC_1970_ETRN","population_1861"
"NMVOC","ETRN",1862,"NMVOC_1970_ETRN","population_1862"
"NMVOC","ETRN",1863,"NMVOC_1970_ETRN","population_1863"
"NMVOC","ETRN",1864,"NMVOC_1970_ETRN","population_1864"
"NMVOC","ETRN",1865,"NMVOC_1970_ETRN","population_1865"
"NMVOC","ETRN",1866,"NMVOC_1970_ETRN","population_1866"
"NMVOC","ETRN",1867,"NMVOC_1970_ETRN","population_1867"
"NMVOC","ETRN",1868,"NMVOC_1970_ETRN","population_1868"
"NMVOC","ETRN",1869,"NMVOC_1970_ETRN","population_1869"
"NMVOC","ETRN",1870,"NMVOC_1970_ETRN","population_1870"
"NMVOC","ETRN",1871,"NMVOC_1970_ETRN","population_1871"
"NMVOC","ETRN",1872,"NMVOC_1970_ETRN","population_1872"
"NMVOC","ETRN",1873,"NMVOC_1970_ETRN","population_1873"
"NMVOC","ETRN",1874,"NMVOC_1970_ETRN","population_1874"
"NMVOC","ETRN",1875,"NMVOC_1970_ETRN","population_1875"
"NMVOC","ETRN",1876,"NMVOC_1970_ETRN","population_1876"
"NMVOC","ETRN",1877,"NMVOC_1970_ETRN","population_1877"
